,Year,DOC_Loss(gC/day/m2)_Delineated_Average,Step,NH4_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,DON_Loss(gN/day/m2)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
654,1999,0.0001133921614382416,654,1.0697826979821913e-07,0.0063977474346756,1.977693955268478e-06,3.3165740376261965e-08,0.0003239776041092617,10.4375,8.099440102731543e-05
655,1999,0.00010930922871921211,655,1.061732319840303e-07,0.0063219144940376,1.907491196107003e-06,3.279979310377712e-08,0.00031231208205489177,7.2125,7.807802051372294e-05
656,1999,0.00010749198554549366,656,1.0595262267543148e-07,0.0062374570406973,1.87598823231383e-06,3.2509728242757774e-08,0.0003071199587014105,9.3125,7.677998967535262e-05
657,1999,0.0001016848545987159,657,1.043513506715499e-07,0.0060924426652491,1.776120598151465e-06,3.2111227454834086e-08,0.00029052815599633116,11.7875,7.263203899908279e-05
658,1999,9.54995775828138e-05,658,1.0250487747498482e-07,0.0059504834935069,1.6698554645699917e-06,3.172544182916681e-08,0.0002728559359508966,12.012501,6.821398398772415e-05
659,1999,8.996971155283973e-05,659,1.0079869383616825e-07,0.0058277011848986,1.5749068325021651e-06,3.137961712695869e-08,0.00025705631872239925,11.4125,6.426407968059981e-05
660,1999,8.520019036950544e-05,660,9.923516586241021e-08,0.0057174838148057,1.4929192957424675e-06,3.1075160222826526e-08,0.0002434291153414441,12.4625,6.085727883536103e-05
661,1999,8.055265789153054e-05,661,9.759532559883156e-08,0.0056119193322956,1.4130096133158077e-06,3.079471255773569e-08,0.00023015045111865872,13.512501,5.753761277966468e-05
662,1999,8.878911467036232e-05,662,1.0225807756114592e-07,0.0061617759056389,1.5520168972216195e-06,3.09336058990084e-08,0.0002536831847724638,12.012501,6.342079619311595e-05
663,1999,0.00017590957577340305,663,1.3632927675644169e-07,0.0083432486280798,3.035944473595009e-06,3.299410877843911e-08,0.0005025987879240087,4.3625,0.00012564969698100219
664,1999,0.00025479422765783966,664,1.679342602756151e-07,0.009886160492897,4.379773599794135e-06,3.471300757951212e-08,0.0007279835075938276,1.7375001,0.0001819958768984569
665,1999,0.0002403713297098875,665,1.6508876399257133e-07,0.0094666657969355,4.133744823775487e-06,3.4120255065772653e-08,0.0006867752277425358,3.5375,0.00017169380693563395
666,1999,0.0002598224673420191,666,1.7869697899186576e-07,0.010529788210988,4.463485311134718e-06,3.4355359446180955e-08,0.0007423499066914832,7.6625,0.0001855874766728708
667,1999,0.000319586688419804,667,2.0674904988027265e-07,0.0116378013044595,5.480227173393359e-06,3.5465145487023626e-08,0.0009131048240565828,7.5875,0.0002282762060141457
668,1999,0.0002865499118342996,668,1.9548826912796363e-07,0.0106538226827979,4.916407760902075e-06,3.4475757360041825e-08,0.0008187140338122847,9.4625,0.00020467850845307117
669,1999,0.00030122356838546693,669,2.0859238247794565e-07,0.0117634003981947,5.164198228158057e-06,3.4588417463510275e-08,0.0008606387668156198,8.4125,0.00021515969170390496
670,1999,0.00037666945718228817,670,2.4695307843103365e-07,0.0133670903742313,6.447784016927471e-06,3.5937514297756934e-08,0.0010761984490922519,1.5124999,0.00026904961227306297
671,1999,0.0003593162400647998,671,2.434248926874716e-07,0.0129401516169309,6.151883553684456e-06,3.528926129092724e-08,0.0010266178287565708,4.7375,0.0002566544571891427
672,1999,0.0005136516410857439,672,3.354772957209207e-07,0.0199516769498586,8.773748049861751e-06,3.8212931485759334e-08,0.0014675761173878398,8.1125,0.00036689402934695996
673,1999,0.0010598065564408,673,6.398336722668319e-07,0.0383844897150993,1.8056769476970654e-05,4.8942791153194776e-08,0.0030280187326880005,7.7375,0.0007570046831720001
674,1999,0.0011896304786205,674,7.220259021778475e-07,0.0413351915776729,2.0266088540665805e-05,5.1023540947880974e-08,0.00339894422463,3.1625,0.0008497360561575
675,1999,0.0010272731306031,675,6.439446451622644e-07,0.0353635549545288,1.750836963765323e-05,4.7321709217840187e-08,0.0029350660874374285,3.0875,0.0007337665218593571
676,1999,0.0009001173893921077,676,5.823524134029867e-07,0.030801884829998,1.5348006854765117e-05,4.441501388896541e-08,0.0025717639696917365,2.4875002,0.0006429409924229341
677,1999,0.0008012172766029835,677,5.343539442037581e-07,0.0273311994969844,1.366750439046882e-05,4.214146542835806e-08,0.002289192218865667,1.5124999,0.0005722980547164168
678,1999,0.0007208497263491154,678,4.954063683726417e-07,0.0245214570313692,1.2300648450036531e-05,4.0279932278508574e-08,0.0020595706467117585,4.7375,0.0005148926616779396
679,1999,0.0006840965943410993,679,4.834879518966773e-07,0.0236492604017257,1.1674087545543443e-05,3.9268169160777695e-08,0.0019545616981174268,6.9875,0.0004886404245293567
680,1999,0.0006687704008072615,680,4.809705274055887e-07,0.022679679095745,1.141191751230508e-05,3.8662090418029045e-08,0.0019107725737350328,7.7375,0.0004776931434337582
681,1999,0.0005905608413740993,681,4.3803109406326257e-07,0.0199740063399076,1.0080678293888924e-05,3.6961385063705166e-08,0.0016873166896402836,7.3625,0.0004218291724100709
682,1999,0.0005189819494262338,682,3.9776648463885067e-07,0.0176780689507722,8.862896720529534e-06,3.54277602809816e-08,0.0014828055697892395,5.5625,0.00037070139244730987
683,1999,0.0004647851746995002,683,3.672658976938692e-07,0.0159416627138853,7.940767318359576e-06,3.423577510375253e-08,0.0013279576419985722,5.5625,0.00033198941049964305
684,1999,0.0004219300753902644,684,3.432285211601993e-07,0.0146369617432355,7.211951469798805e-06,3.3271152943825655e-08,0.0012055145011150412,2.6374998,0.0003013786252787603
685,1999,0.00038803095230832696,685,3.242451214191533e-07,0.0135556608438491,6.63508126308443e-06,3.2479988476552535e-08,0.001108659863738077,4.9625,0.00027716496593451926
686,1999,0.0003630703140515834,686,3.1144196555032977e-07,0.01290831156075,6.209447747096419e-06,3.1854838766776084e-08,0.0010373437544330955,7.6625,0.00025933593860827386
687,1999,0.0003521965118125081,687,3.071320691105939e-07,0.0125158932060003,6.023666173859965e-06,3.1470182904058674e-08,0.0010062757480357376,6.6875,0.0002515689370089344
688,1999,0.00033105493639595807,688,2.9515274491132004e-07,0.0118236523121595,5.6635781220393255e-06,3.0932337580225067e-08,0.0009458712468455946,6.3125,0.00023646781171139864
689,1999,0.00030541172600351274,689,2.7971367444479256e-07,0.0110693834722042,5.226896064414177e-06,3.0338455303535745e-08,0.0008726049314386079,7.2125,0.00021815123285965198
690,1999,0.00028170080622658134,690,2.64986454112659e-07,0.010360287502408,4.823300514544826e-06,2.9789534394808473e-08,0.000804859446361661,6.6125,0.00020121486159041524
691,1999,0.00025681350962258875,691,2.4896749550862296e-07,0.0096323108300566,4.399438694235869e-06,2.923755104689008e-08,0.0007337528846359679,8.8625,0.00018343822115899199
692,1999,0.0002321432693861425,692,2.326488868220622e-07,0.0089434897527098,3.979278972110478e-06,2.870496906837161e-08,0.0006632664839604072,9.6875,0.0001658166209901018
693,1999,0.00021115868003107607,693,2.18638334104071e-07,0.0083954436704516,3.6222836570232175e-06,2.8240958016567678e-08,0.0006033105143745031,7.3625,0.00015082762859362577
694,1999,0.0001968577562365681,694,2.0935236477726e-07,0.0080443294718861,3.3792878184613077e-06,2.7881705833010528e-08,0.0005624507321044803,1.9624999,0.00014061268302612007
695,1999,0.00018672940495889637,695,2.028587431368578e-07,0.0077527100220322,3.206895826224354e-06,2.7588676232426224e-08,0.0005335125855968468,6.0875,0.0001333781463992117
696,1999,0.0001739936415106058,696,1.9425476693868407e-07,0.0074020689353346,2.9899458695581416e-06,2.7267388347240743e-08,0.0004971246900303024,9.1625,0.0001242811725075756
697,1999,0.00016104876704048365,697,1.853703679444152e-07,0.0070871068164706,2.7697960831574164e-06,2.6951704867883564e-08,0.0004601393344013819,6.8375,0.00011503483360034547
698,1999,0.0001509581197751686,698,1.783896550477948e-07,0.0068274093791842,2.5980443751905118e-06,2.6681982845389033e-08,0.00043130891364333887,7.9625,0.00010782722841083472
699,1999,0.0001423057256033644,699,1.72536658737954e-07,0.006637220736593,2.4511004994565155e-06,2.6434497257810108e-08,0.000406587787438184,1.2875001,0.000101646946859546
700,1999,0.00013723087613470852,700,1.6927539547850756e-07,0.0065042064525187,2.364829697398818e-06,2.6236412153934907e-08,0.0003920882175277387,2.7875,9.802205438193467e-05
701,1999,0.0001323594042332843,701,1.662275792568835e-07,0.0063909790478646,2.2821050151833333e-06,2.6042352274657787e-08,0.0003781697263808123,-1.1875,9.454243159520308e-05
702,1999,0.00012906153278890997,702,1.6437580541150965e-07,0.0063092159107327,2.226100377811236e-06,2.5869178799098336e-08,0.0003687472365397428,-3.2124999,9.21868091349357e-05
703,1999,0.000126499668112956,703,1.6308678141285784e-07,0.006245625205338,2.1826112970302347e-06,2.5705805484221852e-08,0.0003614276231798743,-6.3624997,9.035690579496857e-05
704,1999,0.0001243685110239312,704,1.620915810462975e-07,0.0061839260160923,2.146401811842225e-06,2.5549095283849965e-08,0.00035533860292551774,-3.0625,8.883465073137944e-05
705,1999,0.00012131175753893332,705,1.603509502956513e-07,0.0060931202024221,2.0943789422744885e-06,2.5383419810509625e-08,0.00034660502153980953,3.3125,8.665125538495238e-05
706,1999,0.0001170044342870824,706,1.576164692096427e-07,0.0059906332753598,2.0211666651448468e-06,2.5204982989635027e-08,0.0003342983836773783,2.0375,8.357459591934457e-05
707,1999,0.00011337961768731476,707,1.553512021246206e-07,0.0059030405245721,1.959569317477872e-06,2.5036923645416212e-08,0.00032394176482089933,1.2124999,8.098544120522483e-05
708,1999,0.0001100847584893927,708,1.5328950553339382e-07,0.0058196252211928,1.9035397826883127e-06,2.487495542879969e-08,0.00031452788139826486,2.3375,7.863197034956621e-05
709,1999,0.00010666417801985516,709,1.5108334139313229e-07,0.0057351016439497,1.8453716847943724e-06,2.4713804336329304e-08,0.00030475479434244335,3.0124998,7.618869858561084e-05
710,1999,0.00010325443872716278,710,1.4883629262385514e-07,0.005652124993503,1.7873719571070978e-06,2.4554944744181743e-08,0.000295012682077608,3.4625,7.3753170519402e-05
711,1999,9.98634859570302e-05,711,1.46548075008468e-07,0.0055684680119156,1.7296697478741407e-06,2.4398774556289027e-08,0.00028532424559151484,4.8125,7.133106139787871e-05
712,1999,9.643341036280616e-05,712,1.441870409735202e-07,0.0054906364530324,1.6713447621441446e-06,2.4244265262041157e-08,0.0002755240296080176,3.3874998,6.88810074020044e-05
713,1999,9.36527067096904e-05,713,1.423125581823115e-07,0.005428269971162,1.6240958302660149e-06,2.4098453010878984e-08,0.0002675791620276869,0.91250014,6.689479050692172e-05
714,1999,9.14545962586999e-05,714,1.415471615473507e-07,0.0053731771185994,1.5866995681790286e-06,2.3968244278194103e-08,0.00026129884645342827,1.8125,6.532471161335707e-05
715,1999,8.90548835741356e-05,715,1.4059995123716362e-07,0.0053088064305484,1.5458091411346686e-06,2.38383677242382e-08,0.00025444252449753033,5.7875,6.361063112438258e-05
716,1999,9.321099787484854e-05,716,1.4636945877555266e-07,0.0056121074594557,1.615525434317533e-06,2.3788167879956745e-08,0.0002663171367852816,7.5875,6.65792841963204e-05
717,1999,0.00012158937897766008,717,1.718107114356826e-07,0.0059980368241667,2.0965690055163577e-06,2.4011168164861374e-08,0.00034739822565045737,3.0124998,8.684955641261434e-05
718,1999,0.00011719802569132298,718,1.695627673825584e-07,0.0058928416110575,2.021991576839355e-06,2.3862799736207307e-08,0.0003348515019752085,2.3375,8.371287549380213e-05
719,1999,0.00011321243073325604,719,1.675436038794942e-07,0.0057940180413424,1.9542699192243163e-06,2.3719898933904915e-08,0.000323464087809303,3.2375002,8.086602195232575e-05
720,1999,0.0001095319166779518,720,1.655787400522968e-07,0.005714270286262,1.8918165096692972e-06,2.357841033528985e-08,0.0003129483333655766,-1.7124999,7.823708334139415e-05
721,1999,0.0001071289661922492,721,1.6459554785797081e-07,0.0056528970599174,1.8510187373976803e-06,2.34502994800323e-08,0.00030608276054928344,-1.1124997,7.652069013732086e-05
722,1999,0.00010457677853992207,722,1.63399732855396e-07,0.00558493565768,1.8076457308779936e-06,2.332117965408997e-08,0.0002987907958283488,1.7375001,7.46976989570872e-05
723,1999,0.0001015544039546512,723,1.6170815797522664e-07,0.0055108009837567,1.7562862240083632e-06,2.3187968878346513e-08,0.000290155439870432,2.5625,7.2538859967608e-05
724,1999,9.926583152264357e-05,724,1.608322008905816e-07,0.005478199571371,1.7172616253446904e-06,2.3065497956054063e-08,0.0002836166614932673,4.4375,7.090416537331683e-05
725,1999,9.923525067279117e-05,725,1.6191245322261238e-07,0.0054437792859971,1.7166069028462516e-06,2.2969965485231117e-08,0.00028352928763654623,3.6875,7.088232190913656e-05
726,1999,9.602304635336624e-05,726,1.599548795638839e-07,0.0053651803173124,1.6619692360109184e-06,2.2840811908508843e-08,0.0002743515610096178,5.3375,6.858789025240445e-05
727,1999,0.00010456202289788052,727,1.7133073981767668e-07,0.0058569340035319,1.8057575061902755e-06,2.284982869582564e-08,0.0002987486368510872,7.2875,7.46871592127718e-05
728,1999,0.00015754687774460763,728,2.2767305551951722e-07,0.0069407522678375,2.7025437248084927e-06,2.336339122166464e-08,0.0004501339364131647,6.6125,0.00011253348410329117
729,1999,0.00017565816233400255,729,2.487763595127035e-07,0.0071938140317797,3.008993871844723e-06,2.34814532262817e-08,0.0005018804638114359,3.5375,0.00012547011595285897
730,2000,0.00016726824105717242,730,2.425696550290013e-07,0.0069785844534635,2.8667075184785062e-06,2.3299344675820063e-08,0.0004779092601633498,3.2375002,0.00011947731504083745
731,2000,0.00015931017696857452,731,2.366026308209257e-07,0.0067658107727766,2.7316173145663925e-06,2.3123982728634477e-08,0.00045517193419592725,5.4875,0.00011379298354898181
732,2000,0.0001765838824212551,732,2.608055922337371e-07,0.0076672984287142,3.022779537786846e-06,2.3240222191134308e-08,0.0005045253783464432,7.3625,0.0001261313445866108
733,2000,0.00023929763119667768,733,3.338842020639277e-07,0.0088049033656716,4.083433850610163e-06,2.3871846721590373e-08,0.0006837075177047934,6.3875,0.00017092687942619835
734,2000,0.0002995782997459173,734,4.098614567737968e-07,0.0117032397538423,5.100814178149449e-06,2.445118418847869e-08,0.0008559379992740495,8.4125,0.0002139844998185124
735,2000,0.0004877759201917797,735,6.279789204199915e-07,0.0161442123353481,8.282208909804467e-06,2.6441234979301956e-08,0.0013936454862622277,6.0125,0.00034841137156555694
736,2000,0.0004403273342177272,736,5.755405254603829e-07,0.0146915186196565,7.479656233044807e-06,2.578724966895152e-08,0.001258078097764935,3.6125,0.00031451952444123374
737,2000,0.00040693237679079175,737,5.390796218307514e-07,0.0136910304427146,6.915098765603034e-06,2.529665188433228e-08,0.0011626639336879765,0.53750014,0.00029066598342199413
738,2000,0.00037947908276692033,738,5.091166030979366e-07,0.0128170400857925,6.450607088481775e-06,2.4877484960939e-08,0.0010842259507626295,3.6125,0.0002710564876906574
739,2000,0.00034944264916703105,739,4.757326905746595e-07,0.0118932835757732,5.942117240920197e-06,2.443688984499204e-08,0.0009984075690486602,5.7125,0.00024960189226216504
740,2000,0.00032383223879151046,740,4.4736364657183003e-07,0.0111849512904882,5.509116363100475e-06,2.404991761295605e-08,0.0009252349679757442,-0.13749993,0.00023130874199393605
741,2000,0.00030791133758611977,741,4.302713705328642e-07,0.0107256667688488,5.240028258413076e-06,2.3770516222043625e-08,0.0008797466788174851,-1.7875001,0.00021993666970437128
742,2000,0.0002933350042439997,742,4.145803416122362e-07,0.01028205268085,4.993493803340243e-06,2.3508455626597424e-08,0.0008381000121257136,1.1374999,0.0002095250030314284
743,2000,0.000275990430964157,743,3.953376221943472e-07,0.0097584016621112,4.699857527157292e-06,2.322071246396717e-08,0.00078854408846902,4.5125,0.000197136022117255
744,2000,0.0002564738388173282,744,3.732168067926978e-07,0.0091978954151272,4.369378984847572e-06,2.2914640851467997e-08,0.0007327823966209378,5.7875,0.00018319559915523444
745,2000,0.0002387475542491302,745,3.530400078943785e-07,0.0087231621146202,4.069451279065106e-06,2.2631502005765473e-08,0.0006821358692832291,3.5375,0.00017053396732080728
746,2000,0.0002264934009872377,746,3.393834049347788e-07,0.0084128677845001,3.862297035084339e-06,2.2406839050859162e-08,0.0006471240028206791,-2.1625001,0.00016178100070516978
747,2000,0.00021748636208940295,747,3.295021713256574e-07,0.0081448433920741,3.7098598113516346e-06,2.2217527373413762e-08,0.0006213896059697227,2.4875002,0.00015534740149243068
748,2000,0.00024133874103426933,748,3.6324433949630485e-07,0.0093421470373868,4.111551788810175e-06,2.2363218832310853e-08,0.0006895392600979125,7.2875,0.00017238481502447812
749,2000,0.00031228867010213435,749,4.521517382727325e-07,0.0107278861105442,5.30958641320467e-06,2.2972837854240424e-08,0.0008922533431489553,6.1625,0.00022306333578723882
750,2000,0.000302825152175501,750,4.434427012256492e-07,0.0106908595189452,5.14864086653688e-06,2.2779344632795077e-08,0.0008652147205014314,6.7625,0.00021630368012535785
751,2000,0.0003120781038887799,751,4.563596291973227e-07,0.010731853544712,5.304594196786638e-06,2.2770477059452787e-08,0.000891651725396514,3.5375,0.0002229129313491285
752,2000,0.0002909855102188885,752,4.311868906370364e-07,0.0101218242198228,4.948053629050264e-06,2.2466297266987567e-08,0.0008313871720539673,3.4625,0.00020784679301349182
753,2000,0.00027221511118113995,753,4.08720779887517e-07,0.0095870271325111,4.6307750380947255e-06,2.218862604763672e-08,0.0007777574605175427,3.3125,0.00019443936512938568
754,2000,0.0002546358446124941,754,3.875015579524188e-07,0.0090791517868638,4.333451215643436e-06,2.1926449988995955e-08,0.0007275309846071261,5.0375,0.00018188274615178152
755,2000,0.00023721686739008876,755,3.66287110864505e-07,0.008597457781434,4.03881222155178e-06,2.1670096828074747e-08,0.0006777624782573965,5.6375,0.00016944061956434913
756,2000,0.0002226275682915002,756,3.4855187891480455e-07,0.0082164537161588,3.792277993852622e-06,2.144342836629676e-08,0.0006360787665471435,2.1875,0.00015901969163678586
757,2000,0.00021184519573580476,757,3.3560590395609324e-07,0.007929004728794,3.610102339735022e-06,2.125415576870182e-08,0.000605271987816585,1.0625,0.00015131799695414626
758,2000,0.00020148357725702223,758,3.2303375974152004e-07,0.0076311258599162,3.434764721532701e-06,2.1071720368581737e-08,0.0005756673635914922,5.2625,0.00014391684089787304
759,2000,0.0001933215971803293,759,3.136372015433153e-07,0.0074803093448281,3.29634372064902e-06,2.0913109466391688e-08,0.0005523474205152266,6.6125,0.00013808685512880665
760,2000,0.00019071011047344652,760,3.107596739937435e-07,0.0073387855663895,3.251921953051351e-06,2.0806986356092242e-08,0.0005448860299241329,4.9625,0.00013622150748103323
761,2000,0.00017990956257563084,761,2.972634547404596e-07,0.0070608928799629,3.069339072681032e-06,2.0628936781008637e-08,0.0005140273216446596,4.3625,0.0001285068304111649
762,2000,0.00020413193851709369,762,3.327423883092706e-07,0.0082638040184974,3.477061000012327e-06,2.076723149002646e-08,0.0005832341100488391,4.2875,0.0001458085275122098
763,2000,0.0002862792753148824,763,4.4148032429802697e-07,0.0099214734509587,4.86281805933686e-06,2.1408343542361763e-08,0.0008179407866139497,1.3625001,0.00020448519665348743
764,2000,0.0002714402799028903,764,4.230612944411405e-07,0.0095083322376012,4.612457360053668e-06,2.1189135779309254e-08,0.000775543656865401,-0.5124999,0.00019388591421635025
765,2000,0.0002593353565316648,765,4.082033058239176e-07,0.0091664148494601,4.4082235035602935e-06,2.0995152283376228e-08,0.0007409581615190423,-0.8874999,0.00018523954037976057
766,2000,0.00024789408780634403,766,3.941249531180802e-07,0.008837379515171,4.215110038785497e-06,2.0808620604384487e-08,0.0007082688223038401,0.53750014,0.00017706720557596003
767,2000,0.0002369493304286152,767,3.80647207975926e-07,0.0085420990362763,4.030461241200101e-06,2.062750503739608e-08,0.0006769980869389007,-1.5625,0.00016924952173472517
768,2000,0.00022672349587082863,768,3.679747067053541e-07,0.0082383938133716,3.857731371681439e-06,2.0454686833204505e-08,0.0006477814167737961,2.8625002,0.00016194535419344902
769,2000,0.00021472814842127264,769,3.528143395215011e-07,0.007915748283267,3.655173259176081e-06,2.026902023999355e-08,0.0006135089954893505,2.3375,0.00015337724887233762
770,2000,0.00020437034254428,770,3.3975044289036305e-07,0.0076424810104072,3.480324039628613e-06,2.0099026443176623e-08,0.0005839152644122286,1.2124999,0.00014597881610305715
771,2000,0.0001954221079358831,771,3.284852994056564e-07,0.0074030151590704,3.329232185933506e-06,1.994256670911909e-08,0.0005583488798168089,1.3625001,0.00013958721995420222
772,2000,0.00018725384143181145,772,3.182568946158426e-07,0.007190360687673,3.1911313271848485e-06,1.9795077577100528e-08,0.0005350109755194614,4.2875,0.00013375274387986534
773,2000,0.0001795737916836515,773,3.0848664778204693e-07,0.0069784726947546,3.0613884973718086e-06,1.9653588978485462e-08,0.0005130679762390043,3.0124998,0.00012826699405975108
774,2000,0.00017119721451308578,774,2.9768486342618417e-07,0.00676309177652,2.919913640653249e-06,1.9508195947537388e-08,0.0004891348986088166,2.7875,0.00012228372465220415
775,2000,0.0001637659006519243,775,2.881083105421567e-07,0.0065767625346779,2.794438387354603e-06,1.9371865889183937e-08,0.0004679025732912124,1.6625001,0.0001169756433228031
776,2000,0.0001573225308675319,776,2.798179252749833e-07,0.0064118751324713,2.6856189379032003e-06,1.9244843940668943e-08,0.00044949294533580547,1.8874999,0.00011237323633395137
777,2000,0.00015122760669328272,777,2.71949772923108e-07,0.0062581617385149,2.5826952878560405e-06,1.912190583652773e-08,0.0004320788762665221,1.8125,0.00010801971906663052
778,2000,0.000145599216921255,778,2.6467560587661865e-07,0.0061178831383585,2.487648771420936e-06,1.9003696394293e-08,0.00041599776263215717,1.5124999,0.00010399944065803929
779,2000,0.00014020720846019685,779,2.576544488874788e-07,0.0059785237535834,2.396534000581596e-06,1.8889204866923137e-08,0.00040059202417199103,3.3125,0.00010014800604299776
780,2000,0.00013481128553394228,780,2.506042733330105e-07,0.0058527830988168,2.3054399207467213e-06,1.8775285326455563e-08,0.0003851751015255494,0.7624999,9.629377538138735e-05
781,2000,0.0001304072211496532,781,2.448690850087587e-07,0.0057396944612264,2.231026428489713e-06,1.8670618828764415e-08,0.00037259206042758057,2.6374998,9.314801510689514e-05
782,2000,0.0001703834132058546,782,3.0588222443839186e-07,0.0075489273294806,2.903474296545028e-06,1.8917649668992453e-08,0.0004868097520167274,6.9875,0.00012170243800418186
783,2000,0.0003232194867450744,783,5.239719484961824e-07,0.0108398403972387,5.478825187310576e-06,2.003281451834482e-08,0.0009234842478430698,2.0375,0.00023087106196076744
784,2000,0.0003041717573069036,784,4.982002224096505e-07,0.01029949542135,5.157844498171471e-06,1.980819064328898e-08,0.0008690621637340104,-0.0625,0.0002172655409335026
785,2000,0.00028619650402106345,785,4.736536709515349e-07,0.0097414432093501,4.854468443227233e-06,1.959453577171644e-08,0.0008177042972030385,5.0375,0.00020442607430075962
786,2000,0.000266821967670694,786,4.469883094770921e-07,0.009223224595189,4.527909368334804e-06,1.937228155668436e-08,0.0007623484790591257,1.0625,0.00019058711976478144
787,2000,0.00025236382498405874,787,4.271829254776094e-07,0.0088050840422511,4.284061105863657e-06,1.918976089143598e-08,0.0007210394999544536,3.0124998,0.0001802598749886134
788,2000,0.00023812906874809411,788,4.076326831636834e-07,0.0084193535149097,4.0438594623992685e-06,1.9011558549664187e-08,0.0006803687678516975,4.3625,0.00017009219196292437
789,2000,0.0002255871950183064,789,3.902617891071714e-07,0.0080657210201025,3.832299171335762e-06,1.8848281158057037e-08,0.0006445348429094469,3.3874998,0.00016113371072736172
790,2000,0.00021290699078235773,790,3.7256916129990724e-07,0.0077249924652278,3.6184396776661742e-06,1.868595234100212e-08,0.0006083056879495935,3.1625,0.00015207642198739838
791,2000,0.0002024425339186564,791,3.580758232146764e-07,0.0074622044339776,3.4420952488289917e-06,1.8540331936378607e-08,0.0005784072397675898,-0.66250014,0.00014460180994189744
792,2000,0.00019470285042189064,792,3.474871164144133e-07,0.0072520039975643,3.3116230042651296e-06,1.8415267533100632e-08,0.000556293858348259,0.3125,0.00013907346458706476
793,2000,0.00018566047947388145,793,3.348328618812957e-07,0.0069889714941382,3.158891104249051e-06,1.828327178543532e-08,0.0005304585127825184,5.7875,0.0001326146281956296
794,2000,0.00021639172337017956,794,3.850547614092648e-07,0.0085024572908878,3.674949311971432e-06,1.844309593934668e-08,0.0006182620667719417,7.5875,0.00015456551669298542
795,2000,0.00046336528612300754,795,7.666212695767172e-07,0.0170233752578496,7.829399692127481e-06,2.0151302848603336e-08,0.0013239008174943073,8.4125,0.0003309752043735768
796,2000,0.0007920467178337276,796,1.267634274881857e-06,0.0257542207837104,1.3358643627725542e-05,2.2411276390243984e-08,0.002262990622382079,6.2375,0.0005657476555955197
797,2000,0.0006942396285012364,797,1.12137456653727e-06,0.0225091781467199,1.1713546882674564e-05,2.162955148321544e-08,0.0019835417957178186,3.1625,0.0004958854489294546
798,2000,0.0006194048328325152,798,1.0091061994899064e-06,0.0199424140155315,1.0453871254867408e-05,2.102031615436317e-08,0.0017697280938071866,5.7875,0.00044243202345179664
799,2000,0.0005442664842121303,799,8.953114161158737e-07,0.0174329243600368,9.188189324049745e-06,2.0422154634047732e-08,0.0015550470977489439,8.0375,0.00038876177443723597
800,2000,0.0004750525986310095,800,7.89780244758731e-07,0.0152322268113493,8.022371730476152e-06,1.9880115331716297e-08,0.0013572931389457415,8.1875,0.0003393232847364354
801,2000,0.0004165361460763961,801,6.998964749982406e-07,0.013405280187726,7.036469014565228e-06,1.942855476499972e-08,0.0011901032745039888,9.0125,0.0002975258186259972
802,2000,0.00036497414112091054,802,6.200252187227306e-07,0.0118374368175864,6.167580067995004e-06,1.9044442467475164e-08,0.0010427832603454588,9.9125,0.0002606958150863647
803,2000,0.000320347462547943,803,5.50363779439067e-07,0.010532509535551,5.415703071776079e-06,1.872684052273144e-08,0.0009152784644226944,9.9875,0.0002288196161056736
804,2000,0.0002828376018442213,804,4.912442932436534e-07,0.0094588557258248,4.783662461704807e-06,1.8477889440760012e-08,0.0008081074338406323,10.5125,0.00020202685846015808
805,2000,0.0002499880502000451,805,4.389130765503069e-07,0.0085389465093612,4.2300466702727135e-06,1.8285184921751352e-08,0.000714251572000129,11.487499,0.00017856289300003224
806,2000,0.00022096328029874712,806,3.922271218925744e-07,0.0077575389295816,3.7409961350931553e-06,1.8142152669042844e-08,0.0006313236579964204,11.862499,0.0001578309144991051
807,2000,0.000197117798961699,807,3.5358539207663853e-07,0.007151530124247,3.3395779155398486e-06,1.8038281979215757e-08,0.00056319371131914,10.4375,0.000140798427829785
808,2000,0.0001807071239454672,808,3.271347281952331e-07,0.0067724655382335,3.06384640680335e-06,1.793607751210402e-08,0.0005163060684156206,4.2875,0.00012907651710390516
809,2000,0.00017118775576818734,809,3.114987805474812e-07,0.0065306308679282,2.903830363720772e-06,1.7856651268743917e-08,0.0004891078736233924,3.9875,0.0001222769684058481
810,2000,0.0001620251714484766,810,2.96571897706599e-07,0.0062866816297173,2.74963258561911e-06,1.7773654548136623e-08,0.00046292906128136177,6.7625,0.00011573226532034044
811,2000,0.00015155834262259305,811,2.797299032408773e-07,0.006016104016453,2.573375468273298e-06,1.7684827824382413e-08,0.00043302383606455157,9.1625,0.00010825595901613789
812,2000,0.000139998912345618,812,2.610570390970679e-07,0.0057208919897675,2.378501903876895e-06,1.760503565151339e-08,0.0003999968924160515,12.1625,9.999922310401287e-05
813,2000,0.00012769547174684703,813,2.41144533674742e-07,0.0054297326132655,2.1712125999329146e-06,1.7539560914769936e-08,0.00036484420499099154,13.0625,9.121105124774788e-05
814,2000,0.00011644979531411082,814,2.225772419706118e-07,0.0051715858280658,1.981737341338885e-06,1.7504854454841734e-08,0.0003327137008974595,13.8125,8.317842522436487e-05
