,DON_Loss(gN/day/m2)_Delineated_Average,NH4_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,Year,NO3_Loss(gN/day/m2)_Delineated_Average,Step,DOC_Loss(gC/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
319,4.1546022089278267e-07,9.084802243819468e-09,0.0002363768726354465,1998,1.5358364580109196e-10,319,1.9218992747482844e-05,5.4911407849950986e-05,4.9625,1.3727851962487746e-05
320,4.50268913709806e-07,9.99920501953966e-09,0.0002504400035832077,1998,1.632251278582686e-10,320,2.0830450011999343e-05,5.951557146285527e-05,3.4625,1.4878892865713817e-05
321,4.539964209016034e-07,1.0443825360084702e-08,0.0003028661594726145,1998,1.6175369377258164e-10,321,2.101097379636485e-05,6.003135370389958e-05,7.5125,1.5007838425974895e-05
322,5.546826855606923e-07,1.2965445606027972e-08,0.00035512668546289206,1998,1.936070054275873e-10,322,2.5676807126728814e-05,7.336230607636805e-05,9.2375,1.8340576519092012e-05
323,5.237264986135415e-07,1.2417915584705952e-08,0.00032233810634352267,1998,1.791176512666581e-10,323,2.425103957648389e-05,6.928868450423968e-05,8.9375,1.732217112605992e-05
324,4.970772238266363e-07,1.1939595090382228e-08,0.0002959502453450113,1998,1.6654151668848982e-10,324,2.302251959918067e-05,6.577862742623048e-05,7.5875,1.644465685655762e-05
325,4.768904204865976e-07,1.160107476749772e-08,0.0002779322676360607,1998,1.5674835041057378e-10,325,2.2089854610385373e-05,6.311387031538678e-05,2.6374998,1.5778467578846695e-05
326,4.6421197907875467e-07,1.1432618407525297e-08,0.0002646376378834248,1998,1.4985822305302318e-10,326,2.1504842152353376e-05,6.144240614958107e-05,3.0124998,1.536060153739527e-05
327,4.519695266935742e-07,1.1267385247037964e-08,0.00025285829906351864,1998,1.4354870070398815e-10,327,2.09393856493989e-05,5.982681614113972e-05,1.4375,1.495670403528493e-05
328,4.421321762038133e-07,1.1158219237472622e-08,0.00024420692352578044,1998,1.3856116254373774e-10,328,2.048448368441313e-05,5.852709624118038e-05,-2.3125,1.4631774060295095e-05
329,4.3523201043171866e-07,1.1113147735386521e-08,0.0002353159507038072,1998,1.346590616790877e-10,329,2.0166660760878585e-05,5.761903074536739e-05,2.7875,1.4404757686341848e-05
330,4.2453413584553356e-07,1.0958570051400331e-08,0.0002232756523881108,1998,1.2961817730250402e-10,330,1.9673831047839485e-05,5.621094585096996e-05,5.4875,1.405273646274249e-05
331,4.1384075188943836e-07,1.0858558496806836e-08,0.00022912505664862687,1998,1.247626030265181e-10,331,1.9181929019396197e-05,5.4805511483989136e-05,4.5875,1.3701377870997284e-05
332,4.366625034890604e-07,1.1582840464541276e-08,0.00023789606348145756,1998,1.3007463162129082e-10,332,2.0240078811184503e-05,5.78287966033843e-05,-0.21249986,1.4457199150846075e-05
333,4.286636396955146e-07,1.1492383933386918e-08,0.0002299613261129707,1998,1.2639410351678038e-10,333,1.9870336473104544e-05,5.677238992315584e-05,-0.5124999,1.419309748078896e-05
334,4.210409372262802e-07,1.1405576927359108e-08,0.0002209207887062803,1998,1.2281702044258935e-10,334,1.951965896296315e-05,5.577045417989471e-05,5.1125,1.3942613544973678e-05
335,4.1099903569374884e-07,1.1254686960171512e-08,0.00021332937467377636,1998,1.1853810988338154e-10,335,1.9057673853239976e-05,5.445049672354279e-05,6.5375,1.3612624180885698e-05
336,4.065711038947484e-07,1.1269354338594441e-08,0.00021330917661543936,1998,1.1580526815269109e-10,336,1.8857652321457863e-05,5.3879006632736756e-05,8.7125,1.3469751658184189e-05
337,4.108555344828346e-07,1.1491422924336804e-08,0.00021144420315977183,1998,1.1548520473247947e-10,337,1.905881799757481e-05,5.4453765707356606e-05,5.4875,1.3613441426839151e-05
338,4.023258100005478e-07,1.1341051653346312e-08,0.0002012844342971221,1998,1.1156874035744835e-10,338,1.866580896603409e-05,5.33308827600974e-05,5.6375,1.333272069002435e-05
339,3.905866208242514e-07,1.108752378797817e-08,0.0001895641617011279,1998,1.0680011736097228e-10,339,1.812419395719189e-05,5.178341130626254e-05,6.4625,1.2945852826565636e-05
340,3.787039588587504e-07,1.0825829122040886e-08,0.0001804885832825676,1998,1.0211897993883667e-10,340,1.7574988305568695e-05,5.021425230162485e-05,4.5125,1.2553563075406212e-05
341,3.72079824728644e-07,1.0697862151687332e-08,0.00017192006635013968,1998,9.887012736298216e-11,341,1.7270434909733012e-05,4.9344099742094325e-05,6.7625,1.2336024935523581e-05
342,3.612647390127677e-07,1.0437658737316724e-08,0.00016168534057214856,1998,9.4538168959879e-11,342,1.6771440641605295e-05,4.7918401833157986e-05,7.1375,1.1979600458289497e-05
343,3.5077792404081265e-07,1.0177149789569741e-08,0.00015249320131260902,1998,9.036913578563953e-11,343,1.6287085600197315e-05,4.653453028627805e-05,6.2375,1.1633632571569512e-05
344,3.415836431486241e-07,9.955476443224144e-09,0.00014573405496776104,1998,8.675148099879236e-11,344,1.5861345673329197e-05,4.531813049522628e-05,1.8125,1.132953262380657e-05
345,3.3618485417719057e-07,9.840110060110874e-09,0.00014014558109920472,1998,8.418719887881565e-11,345,1.561217322887387e-05,4.460620922535392e-05,3.9875,1.115155230633848e-05
346,3.2907396985137893e-07,9.681859758359224e-09,0.00013682316057384014,1998,8.119198369183067e-11,346,1.5285486369975843e-05,4.367281819993098e-05,8.1875,1.0918204549982746e-05
347,3.2881354172786814e-07,9.707686210447264e-09,0.00013416807632893324,1998,7.98322449813149e-11,347,1.52763841470005e-05,4.364681184857286e-05,8.2625,1.0911702962143215e-05
348,3.234562768739125e-07,9.581102133893182e-09,0.00013087864499539137,1998,7.726334155799819e-11,348,1.5029952919576315e-05,4.294272262736091e-05,6.6125,1.0735680656840227e-05
349,3.216096047253814e-07,9.747283868932756e-09,0.00012771779438480735,1998,7.683316483042546e-11,349,1.494494699727511e-05,4.269984856364317e-05,1.8125,1.0674962140910793e-05
350,3.167347415455879e-07,9.798324818177662e-09,0.0001238906115759164,1998,7.567449444856321e-11,350,1.4719114005856682e-05,4.205461144530481e-05,-0.21249986,1.0513652861326202e-05
351,3.1314468174059584e-07,9.874674411491924e-09,0.00012017159315291792,1998,7.481546632215341e-11,351,1.4553230357705615e-05,4.158065816487319e-05,2.1125002,1.0395164541218298e-05
352,3.089294295932632e-07,9.927418886945816e-09,0.0001153759440057911,1998,7.380464295270173e-11,352,1.4359131455421448e-05,4.102608987263271e-05,5.7875,1.0256522468158177e-05
353,2.996904129304312e-07,9.864158379002674e-09,0.00011856721539516002,1998,7.165604221093247e-11,353,1.393384900438832e-05,3.98109971553952e-05,8.4875,9.9527492888488e-06
354,3.162928692290734e-07,1.0615959666893104e-08,0.00012163185601821168,1998,7.558927095363542e-11,354,1.4706713045598008e-05,4.201918013028003e-05,5.9375,1.0504795032570007e-05
355,3.09469186277056e-07,1.0588425247703981e-08,0.00011586501932470128,1998,7.397082252280639e-11,355,1.4391208424058275e-05,4.111773835445222e-05,5.4875,1.0279434588613054e-05
356,3.034979556559847e-07,1.0585401888363322e-08,0.00011027108121197672,1998,7.256031192559576e-11,356,1.4115986232354771e-05,4.033138923529935e-05,7.5125,1.0082847308824838e-05
357,2.966930310321914e-07,1.0538951933369844e-08,0.00010533264867262916,1998,7.094869830526207e-11,357,1.380079993396066e-05,3.943085695417331e-05,4.1375,9.857714238543328e-06
358,2.9195160777817364e-07,1.0554998652878568e-08,0.00010121404193341732,1998,6.982753264495045e-11,358,1.3581678103946617e-05,3.880479458270462e-05,4.5875,9.701198645676156e-06
359,2.8744997848662024e-07,1.057400211834647e-08,9.694214531918988e-05,1998,6.876420960422179e-11,359,1.3374048648984171e-05,3.8211567568526205e-05,6.3125,9.552891892131551e-06
360,2.8196794232826505e-07,1.0546201245631437e-08,9.302712714998052e-05,1998,6.746555397674214e-11,360,1.312022504862398e-05,3.7486357281782806e-05,4.1375,9.371589320445702e-06
361,2.779464693958289e-07,1.0562171581796065e-08,8.981065911939368e-05,1998,6.651250383793439e-11,361,1.293424611503724e-05,3.69549889001064e-05,3.7625,9.2387472250266e-06
362,2.744064602211438e-07,1.0589353394152567e-08,8.672112016938627e-05,1998,6.567255766976032e-11,362,1.2770742614520714e-05,3.6487836041487753e-05,4.5875,9.121959010371938e-06
363,2.703119434954715e-07,1.05798374505639e-08,8.414126205025241e-05,1998,6.469556140809019e-11,363,1.2580876500578595e-05,3.594536143022456e-05,0.91250014,8.98634035755614e-06
364,2.673505150596611e-07,1.0583891096871412e-08,8.27225812827237e-05,1998,6.39848590777703e-11,364,1.2443251762306318e-05,3.5552147892303765e-05,-7.7874994,8.888036973075941e-06
365,2.664168334831629e-07,1.06473700967058e-08,8.191113010980189e-05,1999,6.375783234702226e-11,365,1.2399949810060208e-05,3.542842802874346e-05,-7.1124997,8.857107007185864e-06
366,2.657453421761602e-07,1.0715456966181593e-08,8.070262992987409e-05,1999,6.359103521536014e-11,366,1.2369122487143612e-05,3.534034996326746e-05,-0.8125,8.835087490816866e-06
367,2.639139609073027e-07,1.0733099742310516e-08,7.904889207566157e-05,1999,6.314629374948311e-11,367,1.228437940881122e-05,3.509822688231778e-05,0.3125,8.774556720579445e-06
368,2.618083669858607e-07,1.0735559108354664e-08,7.73638384998776e-05,1999,6.263630586422764e-11,368,1.2186846106487792e-05,3.481956030425084e-05,0.16250014,8.70489007606271e-06
369,2.599080630716344e-07,1.0744458656120061e-08,7.563332474092022e-05,1999,6.217470982505802e-11,369,1.2098984370823018e-05,3.456852677378005e-05,1.4375,8.642131693445013e-06
370,2.579656950274512e-07,1.0753472778901596e-08,7.358568109339103e-05,1999,6.170142868855422e-11,370,1.2009543752355968e-05,3.4312982149588484e-05,4.1375,8.578245537397121e-06
371,2.5532412450957054e-07,1.0735980993104022e-08,7.121536327758804e-05,1999,6.1060288769621e-11,371,1.1887768778251484e-05,3.39650536521471e-05,5.4125,8.491263413036775e-06
372,2.522190811760084e-07,1.0701281638603176e-08,6.886584014864638e-05,1999,6.030950044921822e-11,372,1.1744450603146106e-05,3.355557315184602e-05,5.6375,8.388893287961505e-06
373,2.4914510277085355e-07,1.0664380489799896e-08,6.690793088637292e-05,1999,5.956735105172584e-11,373,1.1601994629018009e-05,3.31485560829086e-05,2.4125,8.28713902072715e-06
374,2.464918793521065e-07,1.0632124514131648e-08,6.569256947841495e-05,1999,5.892999282997025e-11,374,1.1478645319584755e-05,3.279612948452787e-05,-5.0874996,8.199032371131968e-06
375,2.455431058479008e-07,1.0663173455327524e-08,6.494352419395e-05,1999,5.869973951355689e-11,375,1.1434625776018947e-05,3.2670359360054135e-05,-5.0874996,8.167589840013534e-06
376,2.449848466312688e-07,1.0709670483777245e-08,6.391843635356054e-05,1999,5.856037876839082e-11,376,1.1409060789446812e-05,3.259731654127661e-05,0.53750014,8.149329135319152e-06
377,2.4365331796616374e-07,1.0725977439562941e-08,6.240379298105836e-05,1999,5.823498627766101e-11,377,1.134797275881283e-05,3.24227793108938e-05,4.5125,8.10569482772345e-06
378,2.4160650013982377e-07,1.0712967402071172e-08,6.062442844267935e-05,1999,5.773707900669223e-11,378,1.1253569937252904e-05,3.215305696357973e-05,4.7375,8.038264240894932e-06
379,2.393006184320257e-07,1.0690619056674676e-08,5.880815660930239e-05,1999,5.717823436945935e-11,379,1.1147129043820314e-05,3.18489401252009e-05,4.9625,7.962235031300224e-06
380,2.3692872730407546e-07,1.0667584149359756e-08,5.709355536964722e-05,1999,5.66047937688996e-11,380,1.103766498999903e-05,3.1536185685711515e-05,5.2625,7.884046421427879e-06
381,2.185228424878005e-07,1.0038038844584209e-08,7.666677265660837e-05,1999,5.2343848006009004e-11,381,1.0185015526076311e-05,2.9100044360218033e-05,6.9125,7.275011090054508e-06
382,2.891221697609581e-07,1.341318345282616e-08,0.00010010575351770969,1999,6.908987965070779e-11,382,1.3473279977915809e-05,3.849508565118803e-05,4.4375,9.623771412797007e-06
383,2.87088880668307e-07,1.3452195801733069e-08,9.742315887706354e-05,1999,6.859486589849695e-11,383,1.337950652668951e-05,3.8227161504827177e-05,3.0875,9.556790376206794e-06
384,2.829947618465667e-07,1.3384642727487517e-08,9.464348840992898e-05,1999,6.761292220547331e-11,384,1.318932481808588e-05,3.768378519453109e-05,-0.0625,9.420946298632772e-06
385,2.805042811360181e-07,1.3388175901241084e-08,9.20912207220681e-05,1999,6.701179194879002e-11,385,1.307413913309574e-05,3.73546832374164e-05,2.3375,9.3386708093541e-06
386,2.772278833163e-07,1.3350744509921242e-08,8.92926036613062e-05,1999,6.622332543448906e-11,386,1.292235992877977e-05,3.69210283679422e-05,2.7125,9.23025709198555e-06
387,2.7376151479074906e-07,1.3297343670615192e-08,8.676476136315614e-05,1999,6.539065816602019e-11,387,1.2761493053403685e-05,3.646140872401053e-05,1.0625,9.115352181002633e-06
388,2.709919044718845e-07,1.3270502918771854e-08,8.460675599053502e-05,1999,6.472442720673044e-11,388,1.263296144315973e-05,3.609417555188494e-05,0.38749993,9.023543887971236e-06
389,2.686639959392778e-07,1.3261485243276638e-08,8.244395576184615e-05,1999,6.416257108954326e-11,389,1.2525169950095004e-05,3.5786199857414295e-05,1.8125,8.946549964353574e-06
390,2.6591206392367894e-07,1.3227849926522596e-08,8.02189897513017e-05,1999,6.349997611065916e-11,390,1.2397589671309106e-05,3.542168477516888e-05,1.7375001,8.85542119379222e-06
391,2.636269016420556e-07,1.3218771854894841e-08,7.772222306812182e-05,1999,6.294672422191283e-11,391,1.2292232895561028e-05,3.512066541588865e-05,4.8125,8.780166353972163e-06
392,2.5501927325422e-07,1.317250575283424e-08,0.0001377374865114689,1999,6.10510531018349e-11,392,1.1896884643647354e-05,3.3991098981849586e-05,7.4375,8.497774745462397e-06
393,4.56672921700374e-07,2.4040289758886505e-08,0.00033523785532452166,1999,1.0843970860152652e-10,393,2.130810207745526e-05,6.0880291649872174e-05,7.2875,1.5220072912468043e-05
394,6.482754315584316e-07,3.4265379866837975e-08,0.0004607398877851665,1999,1.5262788255476778e-10,394,3.0252653232309967e-05,8.64361520923142e-05,5.9375,2.160903802307855e-05
395,6.177094178383413e-07,3.2787756509833343e-08,0.0004307646595407277,1999,1.443703073755742e-10,395,2.8828677386627533e-05,8.236764967607867e-05,0.53750014,2.059191241901967e-05
396,6.016291536070639e-07,3.2080667011769044e-08,0.00041695506661199033,1999,1.3992189351608175e-10,396,2.807870441756677e-05,8.022486976447649e-05,-10.112499,2.0056217441119122e-05
397,5.95882397647074e-07,3.191636110955187e-08,0.0004105414263904095,1999,1.3812197219298383e-10,397,2.781082184810657e-05,7.945949099459021e-05,-10.5625,1.9864872748647553e-05
398,5.89245757964818e-07,3.169748197251465e-08,0.0004004368674941361,1999,1.3616373306657437e-10,398,2.750209932855796e-05,7.857742665302276e-05,-2.6124997,1.964435666325569e-05
399,5.758257088928076e-07,3.1106914377687644e-08,0.0003825875755865127,1999,1.32619096260278e-10,399,2.687832966330461e-05,7.679522760944175e-05,2.3375,1.9198806902360438e-05
400,5.568062988459133e-07,3.02039921962205e-08,0.0003614776360336691,1999,1.2777960634036134e-10,400,2.599324943730608e-05,7.426642696373166e-05,2.6374998,1.8566606740932915e-05
401,5.393093829297868e-07,2.937312615358678e-08,0.00034465009230189025,1999,1.2334805399305535e-10,401,2.517775646992959e-05,7.193644705694169e-05,-1.1875,1.7984111764235422e-05
402,5.272335670269968e-07,2.882834415629532e-08,0.0003310054889880121,1999,1.2018105954858527e-10,402,2.4615537768113427e-05,7.033010790889551e-05,0.0124999285,1.7582526977223877e-05
403,5.151730420038803e-07,2.8276081920353136e-08,0.0003203021187800914,1999,1.1711150105231383e-10,403,2.405298437224701e-05,6.872281249213432e-05,-5.7625003,1.718070312303358e-05
404,5.084803547106276e-07,2.8009971231313105e-08,0.0003134941216558218,1999,1.153364209693919e-10,404,2.3740898541291244e-05,6.783113868940356e-05,-7.1124997,1.695778467235089e-05
405,5.022781692787248e-07,2.7765899801579508e-08,0.00030542071908712387,1999,1.1368667812705624e-10,405,2.34521139645949e-05,6.700603989884257e-05,-2.3875003,1.6751509974710643e-05
406,4.926816927763866e-07,2.7330566254590852e-08,0.00029368931427598,1999,1.1125524806976371e-10,406,2.300570486113429e-05,6.573058531752655e-05,1.2124999,1.6432646329381638e-05
407,4.797799988409679e-07,2.6708645961548427e-08,0.0002788179845083505,1999,1.0804156874710812e-10,407,2.24061259359587e-05,6.401750267416772e-05,4.2875,1.600437566854193e-05
408,5.447677722258959e-07,3.11221555193697e-08,0.0004869012045674026,1999,1.2244685820839152e-10,408,2.5452471163589507e-05,7.272134618168431e-05,7.7375,1.8180336545421077e-05
409,1.1577370742088533e-06,6.773006333560262e-08,0.0013348899083212,1999,2.592484837915521e-10,409,5.411062011262402e-05,0.00015460177175035436,7.5875,3.865044293758859e-05
410,2.7147707442054525e-06,1.6400545632677677e-07,0.0042898068204522,1999,6.055336232435592e-10,410,0.0001269435160793364,0.00036269576022667546,8.2625,9.067394005666886e-05
411,5.40184237252106e-06,3.2936648608483665e-07,0.0083768581971526,1999,1.1982016490108551e-09,411,0.0002526995958760381,0.0007219988453601088,8.7125,0.0001804997113400272
412,4.859602086071391e-06,2.982629041525797e-07,0.0072688679210841,1999,1.0712762898990036e-09,412,0.00022738844563718885,0.0006496812732491111,6.4625,0.00016242031831227777
413,4.206259745842544e-06,2.597978436824633e-07,0.0060747172683477,1999,9.20973131091074e-10,413,0.0001968630531337112,0.0005624658660963178,6.2375,0.00014061646652407944
414,3.883463250531349e-06,2.423134333184862e-07,0.0056373691186308,1999,8.442821997078909e-10,414,0.0001818214514059946,0.0005194898611599846,8.2625,0.00012987246528999615
415,3.913886303053005e-06,2.462197983277292e-07,0.0056640040129423,1999,8.448393096216478e-10,415,0.0001832791604101658,0.0005236547440290451,4.3625,0.00013091368600726128
416,3.755096486202092e-06,2.375849277314046e-07,0.0053054592572152,1999,8.047051913706581e-10,416,0.00017586129251867533,0.0005024608357676438,2.1125002,0.00012561520894191096
417,3.4116792448912747e-06,2.17048281569987e-07,0.0046860706061124,1999,7.257591749798563e-10,417,0.00015980251191649586,0.00045657860547570247,3.9875,0.00011414465136892562
418,3.0708895337738795e-06,1.9639190895759387e-07,0.0040922020561993,1999,6.484129344563883e-10,418,0.00014386636030394584,0.0004110467437255596,4.8125,0.0001027616859313899
419,2.7707574190571904e-06,1.7809119867706613e-07,0.0035919360816478,1999,5.806585767764716e-10,419,0.00012982558109797537,0.0003709302317085011,3.8375,9.273255792712527e-05
420,2.5253880266973283e-06,1.631074013630496e-07,0.0031864619813859,1999,5.25238963433594e-10,420,0.00011834620090667158,0.00033813200259049026,3.6875,8.453300064762257e-05
421,2.3034497189655667e-06,1.4947833903988794e-07,0.0028198910877108,1999,4.754237004078732e-10,421,0.00010797071445267648,0.0003084877555790757,5.9375,7.712193889476892e-05
422,2.1026160084147705e-06,1.370827078517323e-07,0.0025074989534914,1999,4.306699996625696e-10,422,9.857907571131364e-05,0.00028165450203232467,5.7875,7.041362550808117e-05
423,1.927356834130478e-06,1.2613391220384076e-07,0.0022227333392947,1999,3.9177394661749076e-10,423,9.038380085257812e-05,0.0002582394310073661,6.0875,6.455985775184152e-05
424,1.7688345224087243e-06,1.1629126817069847e-07,0.0019995153415948,1999,3.5716116175699137e-10,424,8.29786149552092e-05,0.00023708175701488344,8.1875,5.927043925372086e-05
425,1.6394297972510683e-06,1.0802697403278216e-07,0.0017775597516447,1999,3.293418038285978e-10,425,7.693537918385118e-05,0.00021981536909671768,8.4875,5.495384227417942e-05
426,1.469509811613534e-06,9.69898508174083e-08,0.0015354520874097,1999,2.9434260584437766e-10,426,6.898472202010453e-05,0.00019709920577172724,8.1875,4.927480144293181e-05
427,1.375009560433682e-06,9.107230880545104e-08,0.0014388379640877,1999,2.7439470140500077e-10,427,6.456091796280816e-05,0.00018445976560802334,4.4375,4.6114941402005835e-05
428,1.3614303497888611e-06,9.039115411724197e-08,0.0014017727226018,1999,2.703580692653418e-10,428,6.393453077180311e-05,0.00018267008791943748,4.2875,4.566752197985937e-05
429,1.3092023891658755e-06,8.714964394584969e-08,0.0013298478443175,1999,2.589016223630836e-10,429,6.149685214040801e-05,0.00017570529182973717,6.2375,4.392632295743429e-05
430,1.2789030279236613e-06,8.54112656156758e-08,0.0012997998856008,1999,2.5174365370084217e-10,430,6.00853018113412e-05,0.0001716722908895463,4.6625,4.2918072722386576e-05
431,1.2566318901008344e-06,8.405651641396616e-08,0.0012449590722098,1999,2.4582133550943297e-10,431,5.904728459427133e-05,0.00016870652741220383,3.3125,4.217663185305096e-05
432,1.1806620250354172e-06,7.910419697054749e-08,0.0011394245084375,1999,2.2933650811740589e-10,432,5.548572517000139e-05,0.00015853064334286112,3.6125,3.963266083571528e-05
433,1.1326725370963686e-06,7.616493036266547e-08,0.0010978452628478,1999,2.1886252532521408e-10,433,5.3247866162564605e-05,0.00015213676046447032,7.8875,3.803419011611758e-05
434,1.1080104513894184e-06,7.44908206229411e-08,0.0010260201524943,1999,2.1359591872993636e-10,434,5.210922245169058e-05,0.00014888349271911593,9.5375,3.722087317977898e-05
435,1.0047126579593169e-06,6.747605141299573e-08,0.0008952645002864301,1999,1.93807775383803e-10,435,4.726718907477334e-05,0.00013504911164220954,8.5625,3.3762277910552386e-05
436,9.33388378143718e-07,6.262791885092156e-08,0.0008129993220791221,1999,1.8029081005899167e-10,436,4.392302071209997e-05,0.0001254943448917142,6.8375,3.137358622292855e-05
437,8.829642297314422e-07,5.909068079290592e-08,0.0007387365913018584,1999,1.7124032747339868e-10,437,4.156374779995531e-05,0.00011875356514272945,8.4875,2.9688391285682364e-05
438,8.151605470629875e-07,5.4348511469015655e-08,0.0006539769237861037,1999,1.5920786911038928e-10,438,3.8384725485229865e-05,0.00010967064424351391,8.7125,2.7417661060878477e-05
439,7.508746193707339e-07,4.9767741927553295e-08,0.000571826531086117,1999,1.4897193201246495e-10,439,3.5374509025132284e-05,0.00010107002578609225,11.112499,2.5267506446523062e-05
440,6.957378104743839e-07,4.5852445396121766e-08,0.0005257302545942366,1999,1.4221283872739576e-10,440,3.279376323916949e-05,9.369646639762714e-05,11.3375,2.3424116599406784e-05
441,7.416666107928904e-07,4.9033086924055176e-08,0.0006569327088072896,1999,1.5859472068946443e-10,441,3.49716137861833e-05,9.991889653195229e-05,7.6625,2.4979724132988072e-05
442,9.113580290431856e-07,5.976954753350583e-08,0.0007700414280407131,1999,2.0501658704041856e-10,442,4.299103238736279e-05,0.00012283152110675085,10.2875,3.070788027668771e-05
443,8.292198572235066e-07,5.38553841522571e-08,0.0006674312753602862,1999,1.9695729769342307e-10,443,3.913316686521284e-05,0.00011180904818632242,10.2125,2.7952262046580604e-05
444,7.553125556114537e-07,4.8457199142148966e-08,0.0005755868041887879,1999,1.9107190829537046e-10,444,3.566368104657158e-05,0.0001018962315616331,11.5625,2.5474057890408274e-05
445,6.905098643983365e-07,4.3795722604045295e-08,0.0005079687107354403,1999,1.8224846631831326e-10,445,3.2611918868497014e-05,9.317691105284862e-05,6.8375,2.3294227763212154e-05
446,6.514644610433606e-07,4.090012239998941e-08,0.0004641229752451181,1999,1.7627496684546884e-10,446,3.0774142942391336e-05,8.792612269254669e-05,5.8625,2.198153067313667e-05
447,6.182658012221509e-07,3.844379747874882e-08,0.0004256117099430412,1999,1.6990964191165858e-10,447,2.9212485969765112e-05,8.346424562790033e-05,6.6125,2.0866061406975082e-05
448,5.862582383997506e-07,3.6117416613024034e-08,0.00038982045953162014,1999,1.6258534796254054e-10,448,2.7706437322194688e-05,7.916124949198483e-05,6.7625,1.979031237299621e-05
449,5.585368967331306e-07,3.414193727735437e-08,0.00036380047095008194,1999,1.5535939201782867e-10,449,2.6401454306324013e-05,7.543272658949718e-05,5.7125,1.8858181647374295e-05
450,5.457283123178058e-07,3.317157393212256e-08,0.0003589065745472908,1999,1.5201805092512901e-10,450,2.58020190813113e-05,7.372005451803229e-05,6.5375,1.8430013629508073e-05
451,5.568120400312182e-07,3.371735957102828e-08,0.0003783090796787292,1999,1.5535869812843828e-10,451,2.6332592824473977e-05,7.523597949849708e-05,6.7625,1.880899487462427e-05
452,5.839611390001664e-07,3.525327585407467e-08,0.0004067992849741131,1999,1.6282405979062275e-10,452,2.7621868866845037e-05,7.891962533384297e-05,5.4125,1.9729906333460742e-05
453,5.995788114887546e-07,3.6020527005575786e-08,0.0004091926966793835,1999,1.6667740798670394e-10,453,2.836624662450049e-05,8.104641892714426e-05,6.1625,2.0261604731786065e-05
454,5.775929707851901e-07,3.445233787147117e-08,0.00037616639747284353,1999,1.6043109896113347e-10,454,2.7336009225109592e-05,7.810288350031313e-05,9.9125,1.9525720875078282e-05
455,5.392995490183239e-07,3.1864161087469256e-08,0.000333451374899596,1999,1.5024313737566075e-10,455,2.5534605811117217e-05,7.295601660319206e-05,11.112499,1.8239004150798015e-05
456,5.018199544792878e-07,2.9251506106220404e-08,0.00029104395071044564,1999,1.4142050031029638e-10,456,2.377408236498013e-05,6.792594961422895e-05,13.512501,1.6981487403557238e-05
457,4.797981318915845e-07,2.78464842295989e-08,0.00032222195295616984,1999,1.3959122746598496e-10,457,2.274196594953537e-05,6.497704557010106e-05,10.3625,1.6244261392525266e-05
458,5.990215186102432e-07,3.4783841584840054e-08,0.0004657845420297235,1999,1.7885683212259806e-10,458,2.8398613721947182e-05,8.113889634842053e-05,4.3625,2.0284724087105133e-05
459,7.150528062993544e-07,4.111693741037925e-08,0.0005329336272552609,1999,2.2008721234367807e-10,459,3.391404607100412e-05,9.689727448858321e-05,10.8125,2.4224318622145802e-05
460,6.693202294627554e-07,3.80930629262366e-08,0.00048764856182970107,1999,2.134612347992615e-10,460,3.175932579324581e-05,9.074093083784517e-05,10.6625,2.2685232709461293e-05
461,6.541274615301518e-07,3.691353001045172e-08,0.0004870670672971755,1999,2.17474649399918e-10,461,3.105169162154198e-05,8.871911891869137e-05,9.9875,2.2179779729672843e-05
462,6.621061743317114e-07,3.682216132006033e-08,0.0004671269562095404,1999,2.296168116755481e-10,462,3.144489528494887e-05,8.984255795699678e-05,11.1875,2.2460639489249195e-05
463,6.071464326851128e-07,3.318986330214102e-08,0.0004049126582685858,1999,2.1988241782899817e-10,463,2.8849010050180368e-05,8.242574300051535e-05,11.7125,2.0606435750128836e-05
464,5.606057698059885e-07,3.0182974342096713e-08,0.00036101826117374,1999,2.0780394072161807e-10,464,2.6643601813702844e-05,7.612457661057956e-05,6.6125,1.903114415264489e-05
465,5.327467533788877e-07,2.8256303963303253e-08,0.00032930070301517844,1999,2.0042335846515158e-10,465,2.5326777176815085e-05,7.236222050518597e-05,8.3375,1.809055512629649e-05
466,5.030335614719661e-07,2.621957762016791e-08,0.0002945655141957104,1999,1.9219444091778115e-10,466,2.392477836110629e-05,6.835650960316084e-05,11.4125,1.708912740079021e-05
467,4.980246330887894e-07,2.5924734359250582e-08,0.0003617072361521423,1999,1.985037967333625e-10,467,2.369824142078869e-05,6.77092612022534e-05,9.8375,1.692731530056335e-05
468,7.177696375038067e-07,3.75972462052232e-08,0.0006514184060506523,1999,3.029227424455882e-10,468,3.4165772376582026e-05,9.761649250452009e-05,6.9875,2.440412312613002e-05
469,9.713993449622649e-07,5.0496200998395586e-08,0.0008530435152351856,1999,4.2252099041739655e-10,469,4.624741268344224e-05,0.00013213546480983498,5.5625,3.3033866202458746e-05
470,9.011973816086538e-07,4.6458847435815194e-08,0.0007560960366390646,1999,4.020050126118946e-10,470,4.292095036362298e-05,0.00012263128675320853,9.0875,3.065782168830213e-05
471,8.201707828447979e-07,4.1831540897874226e-08,0.0006512821419164538,1999,3.765172895686675e-10,471,3.9082515286281705e-05,0.00011166432938937631,11.5625,2.7916082347344077e-05
