,DOC_Loss(gC/day/m2)_Delineated_Average,DON_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,NH4_Loss(gN/day/m2)_Delineated_Average,Year,NO3_Loss(gN/day/m2)_Delineated_Average,Step,DOC_mg/L,Sfc_Water_Temp_C,CO2
505,0.0006630991119891405,1.3675246009370312e-05,0.0252028703689575,6.073439067222353e-07,1999,3.0786790006231974e-08,505,0.0018945688913975444,11.262501,0.0004736422228493861
506,0.0004999914090149105,1.0303556337021291e-05,0.0177423916757106,4.518545040355093e-07,1999,2.4666936937478567e-08,506,0.0014285468828997444,13.737499,0.0003571367207249361
507,0.00037286311271600425,7.676377208554186e-06,0.0125804906710982,3.322115276205295e-07,1999,1.9733519707187952e-08,507,0.0010653231791885836,14.9375,0.0002663307947971459
508,0.00035568932071328163,7.317842118936824e-06,0.0126182427629828,3.1622235496797657e-07,1999,2.01746956918214e-08,508,0.0010162552020379475,12.012501,0.0002540638005094869
509,0.0003917532158084214,8.05462786956923e-06,0.0135354110971093,3.438299813751655e-07,1999,2.3537291227171412e-08,509,0.0011192949023097754,11.7875,0.00027982372557744384
510,0.00032012874726206064,6.575652605533833e-06,0.0102552445605397,2.7472060537547804e-07,1999,2.0390567456729517e-08,510,0.0009146535636058876,14.862499,0.0002286633909014719
511,0.000233977276366204,4.801640898222104e-06,0.0069656888954341,1.956459954044476e-07,1999,1.5717352752631086e-08,511,0.00066850650390344,14.487499,0.00016712662597586
512,0.00017563882283866403,3.600640866352478e-06,0.0048379562795162,1.4240544032873006e-07,1999,1.2396062842867652e-08,512,0.0005018252081104687,15.4625,0.00012545630202761716
513,0.00013967434642836452,2.859074584193877e-06,0.0036903102882206,1.0896354751821492e-07,1999,1.0451630672037028e-08,513,0.0003990695612238986,17.4875,9.976739030597466e-05
514,0.00012298618094064295,2.5145695872197398e-06,0.0031379868742078,9.229477626604421e-08,1999,9.616539564660798e-09,514,0.00035138908840183703,13.887501,8.784727210045926e-05
515,0.00011025613639503716,2.251847263323725e-06,0.0027142548933625,7.95646357687474e-08,1999,8.909041504523431e-09,515,0.00031501753255724907,14.262501,7.875438313931227e-05
516,9.762145054992288e-05,1.9903511656593764e-06,0.0022798734717071,6.69793678298447e-08,1999,8.205908841318887e-09,516,0.0002789184301426368,18.912498,6.97296075356592e-05
517,8.420894300797954e-05,1.7138742123279371e-06,0.0018635304877534,5.4337753851996247e-08,1999,7.376470101405631e-09,517,0.0002405969800227987,19.212502,6.014924500569968e-05
518,7.36435322323814e-05,1.4968238701840164e-06,0.0015587785746902,4.4569112844783376e-08,1999,6.6379501895141865e-09,518,0.0002104100920925183,16.9625,5.2602523023129576e-05
519,6.583410140592605e-05,1.3362515574044664e-06,0.001329525723122,3.7207975367437036e-08,1999,6.037970567973616e-09,519,0.00018809743258836015,17.6375,4.702435814709004e-05
520,5.868517473572865e-05,1.1892024076587404e-06,0.0011215943377465,3.0670186390580056e-08,1999,5.4365818513701925e-09,520,0.0001676719278163676,19.587502,4.19179819540919e-05
521,5.191641321289353e-05,1.0502499208087102e-06,0.0009358986862935126,2.482224381594733e-08,1999,4.812029441580989e-09,521,0.0001483326091796958,20.337502,3.708315229492395e-05
522,4.626816735253669e-05,9.347235163659208e-07,0.0007942420779727399,2.024803613664972e-08,1999,4.2193457616690475e-09,522,0.00013219476386439055,18.2375,3.304869096609764e-05
523,4.215662556816824e-05,8.506395943186362e-07,0.0006912802346050739,1.69653713300022e-08,1999,3.7218350623646757e-09,523,0.00012044750162333783,17.4875,3.0111875405834458e-05
524,3.886896956828423e-05,7.835043334125658e-07,0.00061275705229491,1.4538345638470672e-08,1999,3.2761515722512513e-09,524,0.00011105419876652637,16.2125,2.7763549691631594e-05
525,3.645043761935085e-05,7.340600518546125e-07,0.0005585713079199195,1.28408368382793e-08,1999,2.9090043707213913e-09,525,0.00010414410748385958,15.6875,2.6036026870964895e-05
526,3.543752973200753e-05,7.127634376047354e-07,0.0005546445026993752,1.1938463551075529e-08,1999,2.70604694208032e-09,526,0.00010125008494859295,17.787498,2.531252123714824e-05
527,3.6078938137507066e-05,7.248275437632401e-07,0.0005420052912086248,1.1503844099536309e-08,1999,2.6181052881213422e-09,527,0.00010308268039287733,17.9375,2.5770670098219333e-05
528,3.369549085618928e-05,6.761308668501442e-07,0.00048362239613197744,1.0162440666761086e-08,1999,2.3076198729654607e-09,528,9.627283101768367e-05,18.2375,2.4068207754420916e-05
529,3.160810229019262e-05,6.335773719001736e-07,0.0004444884252734482,9.124828892481672e-09,1999,2.0398065458948622e-09,529,9.030886368626463e-05,16.8875,2.2577215921566157e-05
530,3.0476669053314254e-05,6.102221732362523e-07,0.000408782361773774,8.383977956327726e-09,1999,1.8407051438629198e-09,530,8.707619729518359e-05,18.0125,2.1769049323795896e-05
531,2.845279777830001e-05,5.689511226592003e-07,0.0003623815427999944,7.412141567186836e-09,1999,1.600120258515858e-09,531,8.129370793800003e-05,19.7375,2.032342698450001e-05
532,2.762153417279478e-05,5.516413352779637e-07,0.00039418708183802653,7.173930782755633e-09,1999,1.513688840937277e-09,532,7.891866906512796e-05,17.1125,1.972966726628199e-05
533,3.204740642104298e-05,6.394218416971853e-07,0.0004612819757312536,8.188460576263878e-09,1999,1.7171301047724794e-09,533,9.156401834583709e-05,16.8125,2.2891004586459272e-05
534,3.589757398003712e-05,7.152299303925247e-07,0.0006389323971234262,9.614511853328622e-09,1999,2.070476456950132e-09,534,0.00010256449708582036,17.4875,2.564112427145509e-05
535,9.953200788004324e-05,1.980836032089428e-06,0.003299826523289,3.1494501229190064e-08,1999,7.936347579118319e-09,535,0.0002843771653715521,13.2875,7.109429134288803e-05
536,0.00036108907079324126,7.177582574513508e-06,0.011802377179265,1.159615266033143e-07,1999,3.4654654257337825e-08,536,0.0010316830594092607,15.237499,0.0002579207648523152
537,0.00032106685102917254,6.372398274834268e-06,0.0099820811301469,1.0275979178686613e-07,1999,3.4909405144389893e-08,537,0.0009173338600833501,17.6375,0.00022933346502083753
538,0.00025768010527826846,5.104721822135616e-06,0.0075510279275476,8.107137006163613e-08,1999,3.0841118103808185e-08,538,0.0007362288722236242,19.8875,0.00018405721805590604
539,0.0002042101405095309,4.037395683553768e-06,0.0056197210215032,6.228696491916709e-08,1999,2.6270553732388183e-08,539,0.0005834575443129454,20.712502,0.00014586438607823635
540,0.00016353149840142578,3.227046590836835e-06,0.004234854131937,4.79565507305324e-08,1999,2.2022302204049996e-08,540,0.00046723285257550226,20.337502,0.00011680821314387557
541,0.0001336385030299425,2.6322948087909026e-06,0.0032570217736065,3.7463525615066835e-08,1999,1.8383271793709355e-08,541,0.00038182429437126435,20.337502,9.545607359281609e-05
542,0.00011440405069151892,2.249999624837073e-06,0.0027088818605989,3.109126112121885e-08,1999,1.5798040209347164e-08,542,0.00032686871626148265,18.462502,8.171717906537066e-05
543,0.00010223310528090224,2.006838940360467e-06,0.00228016753681,2.6501501437792285e-08,1999,1.396195603575734e-08,543,0.00029209458651686357,21.087502,7.302364662921589e-05
544,8.60395812196657e-05,1.6855038893481833e-06,0.0017923953710123,2.097907980669333e-08,1999,1.1454801551735729e-08,544,0.0002458273749133306,22.4375,6.145684372833265e-05
545,8.49907664814964e-05,1.6614096693956526e-06,0.0019856619182974,2.0595173566562156e-08,1999,1.1771703611884732e-08,545,0.000242830761375704,21.537498,6.0707690343926e-05
546,0.0001040890856529586,2.031652229561587e-06,0.0023665120825171,2.4212038596260758e-08,1999,1.4536418291299924e-08,546,0.00029739738757988173,18.912498,7.434934689497043e-05
547,9.753406629897654e-05,1.9002568478754256e-06,0.0021777146030217,2.1942925698681396e-08,1999,1.3616860528031792e-08,547,0.0002786687608542187,20.4875,6.966719021355467e-05
548,9.147774835582824e-05,1.77881634044752e-06,0.0019641662947833,1.9697440123422894e-08,1999,1.2605362975648404e-08,548,0.0002613649953023664,21.537498,6.53412488255916e-05
549,8.062882261583582e-05,1.5647279951735982e-06,0.0016145496629178,1.6333915553445877e-08,1999,1.070856292528788e-08,549,0.00023036806461667377,22.4375,5.7592016154168444e-05
550,6.915046833455563e-05,1.3396203257798334e-06,0.0013272357173264,1.3377977836626089e-08,1999,8.746359192457476e-09,550,0.00019757276667015894,20.8625,4.9393191667539736e-05
551,8.533119398634881e-05,1.6495491763635073e-06,0.0021695552859455,1.7643854377524804e-08,1999,1.2163889451244358e-08,551,0.00024380341138956804,20.8625,6.095085284739201e-05
552,0.00024185415531974289,4.665871983888792e-06,0.0082789519801735,5.321828666637885e-08,1999,4.2674489719729536e-08,552,0.0006910118723421225,20.037498,0.00017275296808553063
553,0.000531471217982471,1.0231599844701122e-05,0.0181944277137517,1.122743213954891e-07,1999,1.0609525702420797e-07,553,0.0015184891942356315,20.9375,0.0003796222985589079
554,0.0005140826106071472,9.877455340756567e-06,0.0171862803399562,1.044500379521196e-07,1999,1.0965671037865833e-07,554,0.0014688074588775635,20.6375,0.00036720186471939087
555,0.0005348231643438339,1.025502660922939e-05,0.0187633372843265,1.0813365491912921e-07,1999,1.210207045687639e-07,555,0.0015280661838395257,20.9375,0.0003820165459598814
556,0.001067939796485,2.0436011254787445e-05,0.0464790426194667,2.2415476053083694e-07,1999,2.595887451661838e-07,556,0.003051256561385715,20.412498,0.0007628141403464287
557,0.002573195612058,4.914880992146209e-05,0.1165641322731971,5.273046781439916e-07,1999,6.481900527433027e-07,557,0.007351987463022858,19.8125,0.0018379968657557145
558,0.0059967297129333,0.00011433763575041668,0.3304902017116546,1.2599874708030256e-06,1999,1.479065190324036e-06,558,0.017133513465523716,20.4875,0.004283378366380929
559,0.011755428276956,0.00022387574426829812,0.613976240158081,2.364106876484584e-06,1999,2.900164190577925e-06,559,0.033586937934160004,21.087502,0.008396734483540001
560,0.0064985337667167,0.00012394675286486745,0.309767872095108,1.2213483842060668e-06,1999,1.6298901073241725e-06,560,0.018567239333476284,21.3125,0.004641809833369071
561,0.0033666838426142,6.418640987249091e-05,0.1494356095790863,6.008134505464113e-07,1999,8.593652864874457e-07,561,0.009619096693183428,22.287498,0.002404774173295857
562,0.0021192557178437,4.034088851767592e-05,0.0886498838663101,3.630559319844906e-07,1999,5.486522809405869e-07,562,0.006055016336696285,22.662498,0.0015137540841740713
563,0.0014373046578839,2.7307400159770623e-05,0.0563150718808174,2.3658120085201523e-07,1999,3.74228676491839e-07,563,0.004106584736811143,22.662498,0.0010266461842027858
564,0.0011743102222681,2.2264299332164228e-05,0.0464171729981899,1.925937311852977e-07,1999,3.092394820214395e-07,564,0.0033551720636231432,22.5125,0.0008387930159057858
565,0.0013235968071967,2.50449484155979e-05,0.0538950599730014,2.1690892992864974e-07,1999,3.523613827383088e-07,565,0.003781705163419143,21.537498,0.0009454262908547858
566,0.0014149605995044,2.672420123417396e-05,0.0564730949699878,2.267810259581893e-07,1999,3.769334284697834e-07,566,0.004042744570012572,21.3125,0.001010686142503143
567,0.0012128693051636,2.2865169739816334e-05,0.046606320887804,1.8988289696153518e-07,1999,3.209289332062326e-07,567,0.003465340871896,21.6875,0.000866335217974
568,0.0009512059623375536,1.7896893041324802e-05,0.0346838906407356,1.4504072964882653e-07,1999,2.4836546685946814e-07,568,0.002717731320964439,22.287498,0.0006794328302411098
569,0.0007404934149235487,1.390525449096458e-05,0.0259462762624025,1.1143353617626417e-07,1999,1.899180688269553e-07,569,0.0021156954712101394,21.7625,0.0005289238678025348
570,0.0006203828379511833,1.1626282685028856e-05,0.0211016684770584,9.262596734060936e-08,1999,1.562372062835493e-07,570,0.0017725223941462381,21.912498,0.00044313059853655953
571,0.0006867413176223636,1.2843731383327396e-05,0.0253691803663969,1.0591676158355769e-07,1999,1.7494750181867857e-07,571,0.0019621180503496104,21.462502,0.0004905295125874026
572,0.0008936726371757686,1.6683905414538458e-05,0.0328308641910553,1.3651516894697124e-07,1999,2.272429497907069e-07,572,0.0025533503919307676,20.412498,0.0006383375979826919
573,0.0008065939764492214,1.5031885595817585e-05,0.0283834394067525,1.211387683497378e-07,1999,2.0181217053050204e-07,573,0.0023045542184263468,20.787498,0.0005761385546065867
574,0.0006637133192270994,1.2347483789199032e-05,0.0226312428712844,9.956585245163296e-08,1999,1.626009407118545e-07,574,0.0018963237692202841,20.712502,0.00047408094230507104
575,0.0005517184035852551,1.0244399163639171e-05,0.0179171003401279,8.186292177470024e-08,1999,1.3154414091332e-07,575,0.001576338295957872,21.537498,0.000394084573989468
576,0.00043742082198150456,8.105786946543958e-06,0.0134829338639974,6.391914553205424e-08,1999,1.0099515890260593e-07,576,0.001249773777090013,22.1375,0.00031244344427250326
577,0.0003915760898962617,7.241789717227219e-06,0.0122485784813761,5.79380348142422e-08,1999,8.923242234004648e-08,577,0.0011187888282750335,21.6125,0.0002796972070687584
578,0.0009219811181537808,1.7018506696331315e-05,0.0403412356972694,1.4933073089196117e-07,1999,2.2132233823413122e-07,578,0.0026342317661536595,20.2625,0.0006585579415384149
579,0.0032225891482084,5.938439426245168e-05,0.1456678807735443,5.131795433044317e-07,1999,7.841612728043401e-07,579,0.009207397566309715,19.5125,0.002301849391577429
580,0.0035929344594478,6.614472658839077e-05,0.1606000065803527,5.629902375403617e-07,1999,8.738761039239762e-07,580,0.010265527026993715,19.8875,0.0025663817567484286
581,0.0029362773057073,5.400895679485984e-05,0.124438427388668,4.496066878800775e-07,1999,7.100965717654617e-07,581,0.008389363730592287,20.2625,0.0020973409326480717
582,0.0020758647006005,3.813870353042148e-05,0.0837500393390655,3.141854278965184e-07,1999,4.986936232853623e-07,582,0.005931042001715715,20.9375,0.0014827605004289288
583,0.0014948195312172,2.742453398241196e-05,0.0569676011800766,2.236212282014094e-07,1999,3.5535191500457586e-07,583,0.004270912946334858,21.0125,0.0010677282365837144
584,0.0010904130758717,1.9977176634711213e-05,0.0395616590976715,1.6350402631815086e-07,1999,2.5459789299020485e-07,584,0.003115465931062,19.962502,0.0007788664827655
585,0.0008358144550584257,1.5288756912923418e-05,0.0289159566164016,1.2592629161645166e-07,1999,1.908987883325608e-07,585,0.0023880413001669304,20.337502,0.0005970103250417326
586,0.0006602967041544616,1.2060420885973144e-05,0.0218864455819129,1.0065475919418533e-07,1999,1.4660376734809688e-07,586,0.0018865620118698905,19.4375,0.00047164050296747263
587,0.0005355968605726957,9.7661004474503e-06,0.0170018449425697,8.206720281123125e-08,1999,1.1553859025070778e-07,587,0.0015302767444934165,20.6375,0.0003825691861233541
588,0.000442319578723982,8.05198578746058e-06,0.0135077759623527,6.809300145960151e-08,1999,9.247668231182617e-08,588,0.001263770224925663,20.1875,0.00031594255623141574
589,0.0003799529804382473,6.904655037942575e-06,0.011276108212769,5.8707612993202936e-08,1999,7.718286099134275e-08,589,0.001085579944109278,20.6375,0.0002713949860273195
590,0.00034681285615079105,6.291074441833189e-06,0.0101596945896744,5.3732922111748855e-08,1999,6.89631534100954e-08,590,0.000990893874716546,20.9375,0.0002477234686791365
591,0.0003243358223699033,5.873134341527475e-06,0.0092687252908945,4.994264557467432e-08,1999,6.299936927689488e-08,591,0.0009266737781997239,20.6375,0.00023166844454993097
592,0.00033374360646121204,6.032843884895556e-06,0.0100174564868211,5.2535575889578474e-08,1999,6.502912697214924e-08,592,0.0009535531613177488,20.412498,0.0002383882903294372
593,0.0003772001946344972,6.806233614042867e-06,0.0111790653318166,5.864190200099984e-08,1999,7.32746912035509e-08,593,0.0010777148418128493,20.8625,0.0002694287104532123
594,0.000339583377353847,6.115978521847865e-06,0.0095976190641522,5.12037914290886e-08,1999,6.481804604163699e-08,594,0.0009702382210109915,21.7625,0.00024255955525274788
595,0.0002935435331892222,5.27720112586394e-06,0.008151926100254,4.369446315877212e-08,1999,5.5047571834165865e-08,595,0.0008386958091120636,21.2375,0.0002096739522780159
596,0.00033606981742195785,6.0311904235277325e-06,0.0102980062365531,5.1772023113016985e-08,1999,6.459359980226509e-08,596,0.000960199478348451,20.1875,0.00024004986958711276
597,0.000420742406276986,7.537545116065303e-06,0.0125063750892877,6.313516109912598e-08,1999,8.099380721660054e-08,597,0.0012021211607913887,20.8625,0.00030053029019784717
598,0.0003658113128039986,6.541602942888858e-06,0.0104760089889168,5.356088905728029e-08,1999,6.957221643233424e-08,598,0.001045175179439996,21.462502,0.000261293794859999
599,0.00031799569842405617,5.67576898902189e-06,0.008842721581459,4.5552287275540955e-08,1999,5.9496443327589084e-08,599,0.0009085591383544463,21.9875,0.00022713978458861156
600,0.00028355265385471284,5.050944764661836e-06,0.0076519651338458,3.9494672421369614e-08,1999,5.207822795227912e-08,600,0.0008101504395848939,22.662498,0.00020253760989622348
601,0.00025671086041256785,4.564070877677295e-06,0.0067799421958625,3.492099054369646e-08,1999,4.6215525628667826e-08,601,0.0007334596011787653,22.1375,0.00018336490029469132
602,0.00023738226445857435,4.212856765661854e-06,0.0061255968175828,3.1695034152789965e-08,1999,4.168183664887693e-08,602,0.0006782350413102125,21.462502,0.00016955876032755313
603,0.00021916563855484128,3.882718829117948e-06,0.0055288504809141,2.8874580948468065e-08,1999,3.741718401784056e-08,603,0.0006261875387281179,21.3125,0.00015654688468202949
604,0.00020910764578729868,3.697949750858242e-06,0.0052678352221846,2.7484517772791154e-08,1999,3.5029682265985684e-08,604,0.0005974504165351391,21.3125,0.00014936260413378477
605,0.00020608129852917045,3.6389044453244415e-06,0.0051135616376996,2.7125707902087012e-08,1999,3.3641370578152425e-08,605,0.0005888037100833442,19.8125,0.00014720092752083604
606,0.00019272825738880783,3.3977644307015e-06,0.0046442807652056,2.5330285424729482e-08,1999,3.04192546707327e-08,606,0.0005506521639680224,20.337502,0.0001376630409920056
607,0.00017288458184339106,3.042789330720552e-06,0.0040091094560921,2.25032188438945e-08,1999,2.621680827985529e-08,607,0.0004939559481239745,21.2375,0.00012348898703099363
608,0.0001523563842056319,2.6768864245241275e-06,0.0033940393477678,1.953137740429156e-08,1999,2.2085917095182598e-08,608,0.0004353039548732341,21.6125,0.00010882598871830852
609,0.00014600039867218584,2.5609408567106584e-06,0.0033542141318321,1.9053949529279638e-08,1999,2.08815595925671e-08,609,0.0004171439962062453,20.6375,0.00010428599905156132
610,0.0001595617359271273,2.7956734811596107e-06,0.0037061388138681,2.1449622522595746e-08,1999,2.2419033740561645e-08,610,0.0004558906740775066,17.2625,0.00011397266851937666
611,0.000158933995408006,2.7823100481327856e-06,0.0035866661928594,2.2147698786056932e-08,1999,2.138466292933572e-08,611,0.0004540971297371601,15.387501,0.00011352428243429002
612,0.0001438560866517946,2.5153760816465365e-06,0.0031329225748777,2.0623438956590693e-08,1999,1.8434246129572784e-08,612,0.0004110173904336989,18.087502,0.00010275434760842472
613,0.0001599829556653276,2.7939317988057155e-06,0.004000165965408,2.5250836088730463e-08,1999,2.0968409231159058e-08,613,0.0004570941590437932,16.8875,0.0001142735397609483
614,0.00022662953415419904,3.954907242587069e-06,0.0057791704311966,3.7799708252350683e-08,1999,2.9729237738251868e-08,614,0.000647512954726283,14.112499,0.00016187823868157075
615,0.00023541560221929103,4.104859272047179e-06,0.0059367651119828,4.1082000024061927e-08,1999,3.0395025163443285e-08,615,0.0006726160063408315,14.9375,0.00016815400158520788
616,0.00022375104890670627,3.898075647157384e-06,0.0055297063663601,4.063024761080669e-08,1999,2.8158428477809142e-08,616,0.000639288711162018,15.4625,0.0001598221777905045
617,0.00020604321616701784,3.586500724850339e-06,0.0049520139582455,3.8710851413270575e-08,1999,2.5069285314316403e-08,617,0.0005886949033343368,15.4625,0.0001471737258335842
618,0.0001854257716331631,3.2243062833003933e-06,0.0043082498013973,3.56405926993375e-08,1999,2.1766126678812725e-08,618,0.0005297879189518946,16.9625,0.00013244697973797365
619,0.00016655812214594334,2.893018745453446e-06,0.0037626803386956,3.2513714387505395e-08,1999,1.889215539563338e-08,619,0.0004758803489884096,17.5625,0.0001189700872471024
620,0.00015498549328185618,2.6891598281508777e-06,0.0034582905936986,3.074418941650947e-08,1999,1.7052570910891518e-08,620,0.00044281569509101767,17.1125,0.00011070392377275442
621,0.0005003841943107545,8.67265225679148e-06,0.0202992781996727,1.1711791358948177e-07,1999,6.037533495373283e-08,621,0.001429669126602156,14.3375,0.000357417281650539
622,0.0028393573593348,4.917085971101187e-05,0.1129819750785827,6.760326982657716e-07,1999,3.579679059839691e-07,622,0.008112449598099428,13.8125,0.002028112399524857
623,0.0022577533964067,3.9096150430850685e-05,0.0849005952477455,5.424030291578674e-07,1999,2.907746647906606e-07,623,0.006450723989733429,14.7125,0.0016126809974333573
624,0.0015834966907277,2.741460775723681e-05,0.0564439818263053,3.860110666664696e-07,1999,2.0513033405222814e-07,624,0.0045242762592220005,14.637501,0.0011310690648055001
625,0.0012019870337098,2.0802333892788735e-05,0.0414007417857646,3.0043841547922057e-07,1999,1.548518184790737e-07,625,0.003434248667742286,14.0375,0.0008585621669355715
626,0.000916454999241978,1.5850355339352973e-05,0.0294692758470773,2.3114495206755242e-07,1999,1.167794536627298e-07,626,0.0026184428549770804,15.9125,0.0006546107137442701
627,0.0006445106118917465,1.113944199460093e-05,0.0194410867989063,1.6393083512866727e-07,1999,8.06677959985791e-08,627,0.0018414588911192758,15.5375,0.00046036472277981896
628,0.0004831908154301345,8.346971299033612e-06,0.0138501077890396,1.2479782185437216e-07,1999,5.8722005036315756e-08,628,0.0013805451869432414,13.362499,0.00034513629673581036
629,0.0003850090433843434,6.646560905210208e-06,0.0105238119140267,1.0112108128623733e-07,1999,4.522492602632156e-08,629,0.001100025838240981,14.4125,0.0002750064595602453
630,0.00030542112654075027,5.267821507004555e-06,0.0078163938596844,8.056246514343003e-08,1999,3.462666953168991e-08,630,0.0008726317901164294,16.5875,0.00021815794752910736
631,0.0002333743468625471,4.0208446989709046e-06,0.005558717995882,6.107104155717026e-08,1999,2.5515529245012658e-08,631,0.0006667838481787061,17.9375,0.00016669596204467652
632,0.00018231477588415143,3.137782186968252e-06,0.0040887612849473,4.703677447537302e-08,1999,1.9196260581111343e-08,632,0.0005208993596690041,17.8625,0.00013022483991725103
633,0.00014690397074446082,2.5256281332985964e-06,0.0030629646498709,3.6904662437109443e-08,1999,1.48036445324351e-08,633,0.0004197256306984595,18.162498,0.00010493140767461488
634,0.00011762051872210576,2.020158262894256e-06,0.0022864544298499,2.863037451561468e-08,1999,1.1250458342715321e-08,634,0.00033605862492030217,17.787498,8.401465623007554e-05
635,9.634343587094918e-05,1.6530451603102847e-06,0.0017431626329198,2.2594123905150812e-08,1999,8.671820594940982e-09,635,0.0002752669596312834,18.162498,6.881673990782084e-05
636,8.110510680126026e-05,1.3907446145822178e-06,0.0013930439017713,1.8579610738811425e-08,1999,6.7991008378953666e-09,636,0.00023172887657502933,14.487499,5.7932219143757333e-05
637,7.105598342604935e-05,1.2174726862212992e-06,0.0011476257350295,1.588687403852873e-08,1999,5.512344358749033e-09,637,0.00020301709550299817,16.5125,5.075427387574954e-05
638,6.171648419694975e-05,1.0565212278379477e-06,0.0009328739251941442,1.338525290606185e-08,1999,4.406649711796717e-09,638,0.00017633281199128502,17.712502,4.4083202997821255e-05
639,5.391735612647608e-05,9.22195852126606e-07,0.0007662427378818393,1.1295639090747045e-08,1999,3.527753644760878e-09,639,0.0001540495889327888,17.9375,3.85123972331972e-05
640,4.7881789214443415e-05,8.183222348634445e-07,0.0006389433983713388,9.663615685440163e-09,1999,2.853881575504147e-09,640,0.0001368051120412669,17.412498,3.4201278010316726e-05
641,4.330522642703727e-05,7.395781835839443e-07,0.0005605146288871765,8.530450124055733e-09,1999,2.356632666788982e-09,641,0.00012372921836296364,16.2125,3.093230459074091e-05
642,4.125481427763589e-05,7.041909384497558e-07,0.0005217144498601556,8.034149345803598e-09,1999,2.054048042765544e-09,642,0.00011787089793610254,14.4125,2.9467724484025636e-05
643,3.948822268284857e-05,6.737939770573576e-07,0.0004783204640261829,7.652958267101441e-09,1999,1.7926538031787231e-09,643,0.00011282349337956736,12.8375,2.820587334489184e-05
644,3.702335743582808e-05,6.315766540865297e-07,0.0004357297439128161,7.276415470158781e-09,1999,1.5342744852375743e-09,644,0.00010578102124522309,9.9875,2.6445255311305773e-05
645,4.800460010301322e-05,8.183038175957336e-07,0.0009177415049634874,1.1148042489139698e-08,1999,2.021632861115563e-09,645,0.0001371560002943235,8.0375,3.4289000073580874e-05
646,0.00010120311344508082,1.7250029031856684e-06,0.0019164155237376,2.489347572520728e-08,1999,4.208306148001384e-09,646,0.00028915175270023094,8.0375,7.228793817505774e-05
647,9.630092972656712e-05,1.6409539966844022e-06,0.0017554166261106,2.476693161668209e-08,1999,3.909269352675437e-09,647,0.0002751455135044775,9.9125,6.878637837611938e-05
648,8.665946370456368e-05,1.4761077409275458e-06,0.0015130353858694,2.312409108640168e-08,1999,3.414462934614448e-09,648,0.00024759846772732483,11.3375,6.189961693183121e-05
649,7.76914821472019e-05,1.3228683428678778e-06,0.0012989552924409,2.1376070691303543e-08,1999,2.9575821791638646e-09,649,0.0002219756632777197,11.262501,5.549391581942993e-05
650,6.962115730857477e-05,1.1848543408632397e-06,0.0011044013081118,1.956811246373036e-08,1999,2.556509004492113e-09,650,0.00019891759231021363,13.512501,4.972939807755341e-05
651,6.184158701216802e-05,1.0519207762627047e-06,0.0009301162208430468,1.761400625355236e-08,1999,2.1864718924291533e-09,651,0.00017669024860619435,13.737499,4.417256215154859e-05
652,5.512754796654917e-05,9.371540272695712e-07,0.000781249487772584,1.575616792592882e-08,1999,1.874055799433449e-09,652,0.00015750727990442622,15.0875,3.9376819976106556e-05
653,4.91098799102474e-05,8.343723720827256e-07,0.0006567625678144395,1.3972472068246589e-08,1999,1.6017911441679191e-09,653,0.00014031394260070686,15.0875,3.5078485650176716e-05
654,4.467236794880591e-05,7.587580057588639e-07,0.0005807980778627098,1.2737135790530374e-08,1999,1.3921038766184781e-09,654,0.00012763533699658834,10.4375,3.1908834249147086e-05
655,4.289501521270722e-05,7.284388061634672e-07,0.0005550708156079054,1.2404439253543842e-08,1999,1.2742853439107191e-09,655,0.00012255718632202064,7.2125,3.063929658050516e-05
656,4.211126724840142e-05,7.149850489440723e-07,0.0005262144259177148,1.2313244646122712e-08,1999,1.1899662366587902e-09,656,0.00012031790642400406,9.3125,3.0079476606001015e-05
657,3.961506445193663e-05,6.72382839184138e-07,0.00047398183960467577,1.1670476141034667e-08,1999,1.0636682645781548e-09,657,0.00011318589843410467,11.7875,2.8296474608526167e-05
658,3.696379280881956e-05,6.271770303101221e-07,0.0004232181527186185,1.0934046557053987e-08,1999,9.42081523902516e-10,658,0.00010561083659662733,12.012501,2.6402709149156832e-05
659,3.460890366113745e-05,5.87050294598157e-07,0.0003801894199568778,1.0260301053222063e-08,1999,8.365685921774001e-10,659,9.888258188896414e-05,11.4125,2.4720645472241036e-05
660,3.259330696891993e-05,5.526752602236229e-07,0.00034224073169752955,9.65038626787873e-09,1999,7.463202278401582e-10,660,9.31237341969141e-05,12.4625,2.3280933549228526e-05
661,3.063981421291828e-05,5.193507490730553e-07,0.0003062903706450016,9.016424051822014e-09,1999,6.635337834737243e-10,661,8.754232632262366e-05,13.512501,2.1885581580655916e-05
662,3.4096025046892464e-05,5.774285227744258e-07,0.000519641675055027,1.0840237152365262e-08,1999,7.359023945774368e-10,662,9.741721441969275e-05,12.012501,2.435430360492319e-05
663,7.18962837709114e-05,1.217451540469483e-06,0.0013867963571101,2.460943804294402e-08,1999,1.5582299894845162e-09,663,0.00020541795363117544,4.3625,5.135448840779386e-05
664,0.00010707126784836872,1.8130581338482443e-06,0.0020241250749677,3.776016299639196e-08,1999,2.279201272159525e-09,664,0.0003059179081381964,1.7375001,7.64794770345491e-05
665,0.00010082100925501436,1.7070749436243204e-06,0.0018614899599924,3.663301839651467e-08,1999,2.0951151924464284e-09,665,0.0002880600264428982,3.5375,7.201500661072455e-05
