,DON_Loss(gN/day/m2)_Delineated_Average,Step,Runoff_All(mm/day)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,NH4_Loss(gN/day/m2)_Delineated_Average,Year,DOC_mg/L,Sfc_Water_Temp_C,CO2
436,2.223368028353434e-06,436,0.0110399285331368,1.1599017302188486e-09,0.0001019281116896309,2.3765230139360938e-07,1999,0.0002912231762560883,6.8375,7.280579406402207e-05
437,2.12584654946113e-06,437,0.0107365613803267,1.1666274613020278e-09,9.74141657934524e-05,2.305407207359167e-07,1999,0.0002783261879812926,8.4875,6.958154699532315e-05
438,1.9910278297174955e-06,438,0.0105197262018918,1.169896401975734e-09,9.115700231632218e-05,2.2079213124470698e-07,1999,0.0002604485780466348,8.7125,6.51121445116587e-05
439,1.8628339830684128e-06,439,0.0103131625801324,1.1840313174360515e-09,8.52166413096711e-05,2.113204544684777e-07,1999,0.00024347611802763173,11.112499,6.086902950690793e-05
440,1.7496696500529652e-06,440,0.0102872718125581,1.2111409652959535e-09,7.997586362762377e-05,2.0299285097280523e-07,1999,0.0002285024675074965,11.3375,5.7125616876874126e-05
441,1.8400411363472813e-06,441,0.0130310077220201,1.278937733495411e-09,8.42347217258066e-05,2.093166813210701e-07,1999,0.00024067063350230458,7.6625,6.0167658375576145e-05
442,2.2089323010732187e-06,442,0.0106633827090263,1.413873129685328e-09,0.00010152471804758534,2.3295871187656306e-07,1999,0.000290070622993101,10.2875,7.251765574827524e-05
443,2.0421646240720293e-06,443,0.0104053616523742,1.441340269359159e-09,9.376942762173712e-05,2.205316320669226e-07,1999,0.0002679126503478204,10.2125,6.69781625869551e-05
444,1.891085275929072e-06,444,0.0101745706051588,1.478284827882703e-09,8.674905984662473e-05,2.0907705788886238e-07,1999,0.0002478544567046421,11.5625,6.196361417616052e-05
445,1.7561709455549137e-06,445,0.0099943792447447,1.4982605156532711e-09,8.04581432021223e-05,1.9900326719834998e-07,1999,0.00022988040914892087,6.8375,5.747010228723022e-05
446,1.674298800935503e-06,446,0.00986482296139,1.5127014085791755e-09,7.664541044505313e-05,1.926442649846649e-07,1999,0.0002189868869858661,5.8625,5.474672174646653e-05
447,1.604492922524514e-06,447,0.0097467182204127,1.5197302305480775e-09,7.339756848523393e-05,1.872127342039676e-07,1999,0.00020970733852923983,6.6125,5.242683463230996e-05
448,1.5368487993328015e-06,448,0.0096344472840428,1.5198879932398766e-09,7.024965452728793e-05,1.8204100626917355e-07,1999,0.0002007132986493941,6.7625,5.0178324662348525e-05
449,1.4773925158806378e-06,449,0.0095694242045283,1.5135434017210512e-09,6.748188752681017e-05,1.775784994606511e-07,1999,0.00019280539293374334,5.7125,4.8201348233435836e-05
450,1.4491735100818914e-06,450,0.0097083840519189,1.512152292271196e-09,6.617986218770966e-05,1.752804053012369e-07,1999,0.00018908532053631334,6.5375,4.7271330134078334e-05
451,1.4732336239831056e-06,451,0.0099879540503025,1.52321766311303e-09,6.73286704113707e-05,1.7637259475122846e-07,1999,0.00019236762974677343,6.7625,4.809190743669336e-05
452,1.5333097280745278e-06,452,0.0100785139948129,1.5387332519267714e-09,7.016379095148295e-05,1.797298807559855e-07,1999,0.00020046797414709417,5.4125,5.011699353677354e-05
453,1.5697673916292842e-06,453,0.0096506550908088,1.545292449556257e-09,7.189234747784212e-05,1.8146189972867438e-07,1999,0.00020540670707954893,6.1625,5.135167676988723e-05
454,1.5239822914736578e-06,454,0.0094192419201135,1.5378225359796716e-09,6.977382145123556e-05,1.7797508178318824e-07,1999,0.00019935377557495876,9.9125,4.983844389373969e-05
455,1.4420207889997982e-06,455,0.0092913694679737,1.5308583289908027e-09,6.596006278414279e-05,1.721708002833111e-07,1999,0.000188457322240408,11.112499,4.7114330560102e-05
456,1.3615526768262498e-06,456,0.0091637028381228,1.540662597498965e-09,6.222249794518575e-05,1.662753419395813e-07,1999,0.00017777856555767357,13.512501,4.444464138941839e-05
457,1.3081482848065209e-06,457,0.0096217403188347,1.566755947202125e-09,5.974719533696771e-05,1.6272606728762185e-07,1999,0.0001707062723913363,10.3625,4.267656809783408e-05
458,1.570346967127989e-06,458,0.0113146854564547,1.667133986416047e-09,7.20874741091393e-05,1.7821666631334665e-07,1999,0.000205964211740398,4.3625,5.14910529350995e-05
459,1.830521910051175e-06,459,0.0096363937482237,1.7797976425981685e-09,8.435566996922716e-05,1.926019876918872e-07,1999,0.00024101619991207763,10.8125,6.0254049978019406e-05
460,1.7317244100922835e-06,460,0.0095041953027248,1.792744064310625e-09,7.974954496603459e-05,1.857887070855213e-07,1999,0.00022785584276009886,10.6625,5.6963960690024714e-05
461,1.698034338915022e-06,461,0.0095602571964263,1.8297187098781362e-09,7.820199971320108e-05,1.8300694648587526e-07,1999,0.00022343428489486023,9.9875,5.585857122371506e-05
462,1.719619376672199e-06,462,0.0094004375860095,1.890388068304105e-09,7.925754471216351e-05,1.8288430680968307e-07,1999,0.00022645012774903862,11.1875,5.6612531937259654e-05
463,1.6002289839889272e-06,463,0.0092277433723211,1.9075412360791692e-09,7.367591751972213e-05,1.746431479432431e-07,1999,0.00021050262148492038,11.7125,5.2625655371230096e-05
464,1.4976496913732262e-06,464,0.0090963877737522,1.9059598344028927e-09,6.886323535582051e-05,1.6771707578300268e-07,1999,0.00019675210101663003,6.6125,4.918802525415751e-05
465,1.4361294233822264e-06,465,0.0089928582310676,1.909935987143285e-09,6.5987253037747e-05,1.6321666862495476e-07,1999,0.00018853500867927714,8.3375,4.7133752169819286e-05
466,1.3705910077987935e-06,466,0.0088822627440094,1.917618286384481e-09,6.292932812357321e-05,1.5846113399220485e-07,1999,0.00017979808035306633,11.4125,4.494952008826658e-05
467,1.3528094768844312e-06,467,0.0093967514112591,1.9554611263572493e-09,6.212518201209605e-05,1.5735645320091862e-07,1999,0.00017750052003456015,9.8375,4.437513000864004e-05
468,1.8356970485911008e-06,468,0.0121623231098055,2.2047672576519517e-09,8.494007488479838e-05,1.8356617204062786e-07,1999,0.0002426859282422811,6.9875,6.0671482060570277e-05
469,2.395532646914944e-06,469,0.0100926645100116,2.4771826812042264e-09,0.0001113879116019234,2.1261230642721785e-07,1999,0.00031825117600549547,5.5625,7.956279400137387e-05
470,2.2441786313720517e-06,470,0.009843167848885,2.440003976644789e-09,0.0001042848962242715,2.035700958913367e-07,1999,0.00029795684635506144,9.0875,7.448921158876536e-05
471,2.0693430542451097e-06,471,0.0095756435766816,2.400240672884024e-09,9.608222171664238e-05,1.9319899990932757e-07,1999,0.0002745206334761211,11.5625,6.863015836903028e-05
472,1.911819254019065e-06,472,0.009377815760672,2.387031683426244e-09,8.870221790857613e-05,1.8383016708867217e-07,1999,0.00025343490831021754,13.2125,6.335872707755438e-05
473,1.9153274024574785e-06,473,0.0096235936507582,2.4597659464831167e-09,8.891301695257425e-05,1.8367957466125523e-07,1999,0.0002540371912930693,9.7625,6.350929782326733e-05
474,2.151797161786817e-06,474,0.0096372961997985,2.6529161090138587e-09,0.00010014390863943844,1.946226433346965e-07,1999,0.0002861254532555384,9.9125,7.15313633138846e-05
475,2.043732820311561e-06,475,0.0094402311369776,2.6711028944248483e-09,9.50858011492528e-05,1.8762695219720626e-07,1999,0.00027167371756929375,11.862499,6.791842939232344e-05
476,1.9059051510339489e-06,476,0.0092667937278747,2.6525099894314504e-09,8.859643276082352e-05,1.7945440333733134e-07,1999,0.00025313266503092436,9.2375,6.328316625773109e-05
477,1.856603944361268e-06,477,0.0092114154249429,2.666619147717597e-09,8.629334479337558e-05,1.761132182309666e-07,1999,0.0002465524136953588,8.1125,6.16381034238397e-05
478,1.98885504687496e-06,478,0.0098437666893005,2.803579368659825e-09,9.260352089768276e-05,1.8279455105130185e-07,1999,0.0002645814882790936,8.9375,6.61453720697734e-05
479,2.4705157102289377e-06,479,0.0102829234674572,3.168459494773401e-09,0.00011548271140782164,2.0633972042105603e-07,1999,0.00032995060402234757,8.2625,8.248765100558689e-05
480,2.6948816866934067e-06,480,0.0104233361780643,3.3643592356469303e-09,0.0001261670986423269,2.170417587876728e-07,1999,0.00036047742469236255,7.5875,9.011935617309064e-05
481,2.7724579467758304e-06,481,0.0104915052652359,3.440468798743268e-09,0.00012988538946956396,2.2060969229187322e-07,1999,0.00037110111277018277,6.3125,9.277527819254569e-05
482,2.7304918148729485e-06,482,0.0101880813017487,3.4352893862887864e-09,0.0001279501593671739,2.177755362708922e-07,1999,0.0003655718839062112,9.6125,9.13929709765528e-05
483,2.5015683604578957e-06,483,0.0098423305898904,3.3092253381994396e-09,0.00011714679567376152,2.0571897607624126e-07,1999,0.0003347051304964615,11.1875,8.367628262411537e-05
484,2.4351202227990143e-06,484,0.010208579711616,3.2726952259309883e-09,0.00011402268864912912,2.02874900878669e-07,1999,0.0003257791104260832,5.2625,8.14447776065208e-05
485,2.774705762931262e-06,485,0.0107965394854545,3.5033256295946558e-09,0.00013018750178162009,2.199740691821717e-07,1999,0.0003719642908046288,4.7375,9.29910727011572e-05
486,2.961442532978253e-06,486,0.0106432810425758,3.610388432662148e-09,0.00013909513654652983,2.2930171894586243e-07,1999,0.00039741467584722813,5.4875,9.935366896180703e-05
487,2.864087491616374e-06,487,0.0102644674479961,3.522665048549811e-09,0.00013452477287501097,2.243749435137943e-07,1999,0.0003843564939286028,9.3875,9.60891234821507e-05
488,2.630662720548571e-06,488,0.0098773585632443,3.3518874342775007e-09,0.00012349066673777995,2.124053821717098e-07,1999,0.000352830476393657,10.9625,8.820761909841425e-05
489,2.3695724848948885e-06,489,0.0094996113330125,3.170020690390629e-09,0.00011112495849374682,1.989633062748908e-07,1999,0.0003174998814107052,10.6625,7.93749703526763e-05
490,2.1421096789708827e-06,490,0.0091529274359345,3.035426354713877e-09,0.00010037358151748776,1.868713042085801e-07,1999,0.0002867816614785365,13.8125,7.169541536963413e-05
491,1.906245984173438e-06,491,0.008819505572319,2.9224536124417e-09,8.921969856601208e-05,1.74085542425928e-07,1999,0.0002549134244743203,15.5375,6.372835611858007e-05
492,1.6938117823883658e-06,492,0.0085388990119099,2.8473485791380422e-09,7.916367030702531e-05,1.622723573291296e-07,1999,0.00022618191516292948,15.8375,5.654547879073237e-05
493,1.5227111589410924e-06,493,0.0083241686224937,2.8080677783037804e-09,7.105406984919682e-05,1.5246344275965384e-07,1999,0.00020301162814056236,14.7875,5.075290703514059e-05
494,1.3964883009975892e-06,494,0.0081716105341911,2.7924862422423757e-09,6.506579666165635e-05,1.4497548761482906e-07,1999,0.000185902276176161,12.9125,4.647556904404025e-05
495,2.2932517822482623e-06,495,0.0223647803068161,3.916316604346548e-09,0.00010798640869325028,1.8853366157145501e-07,1999,0.0003085325962664294,8.3375,7.713314906660735e-05
496,9.207505172525998e-06,496,0.0218474753201007,1.1890290529947832e-08,0.0004387820372357965,5.041254098614445e-07,1999,0.0012536629635308473,8.6375,0.00031341574088271184
497,9.141808732238133e-06,497,0.0206893868744373,1.2998544463016516e-08,0.0004358992737252265,4.976827199243417e-07,1999,0.0012454264963577902,11.1875,0.00031135662408944754
498,9.158035027212463e-06,498,0.0232642274349927,1.4232551137638438e-08,0.00043691694736480713,5.017323019274045e-07,1999,0.0012483341353280205,10.2125,0.00031208353383200513
499,1.1420153896324337e-05,499,0.0266577880829572,1.8659699563272625e-08,0.000545517832506448,6.064544777473202e-07,1999,0.0015586223785898517,9.5375,0.0003896555946474629
500,1.1158772394992413e-05,500,0.0243720803409814,1.9700790332422e-08,0.0005334116867743433,5.898419317418302e-07,1999,0.001524033390783838,13.137501,0.0003810083476959595
501,8.879010238160845e-06,501,0.0199321545660495,1.7193521273384252e-08,0.0004244165611453354,4.810415248357458e-07,1999,0.0012126187461295296,13.137501,0.0003031546865323824
502,8.900690772861708e-06,502,0.0234751366078853,1.8610654350936784e-08,0.0004257350228726864,4.854846906710009e-07,1999,0.0012163857796362468,11.262501,0.0003040964449090617
503,1.5636289390386082e-05,503,0.0421723462641239,3.3957057610223274e-08,0.0007496093166992068,8.03042439656565e-07,1999,0.002141740904854877,9.8375,0.0005354352262137192
504,2.6045994673040692e-05,504,0.0599524192512035,5.899691757349502e-08,0.0012503823963925,1.2858022273576353e-06,1999,0.00357252113255,9.4625,0.0008931302831375
505,2.521431088098325e-05,505,0.0542820580303669,6.03763439244176e-08,0.0012109614908695,1.238308755091566e-06,1999,0.0034598899739128573,11.262501,0.0008649724934782143
506,1.913536289066542e-05,506,0.0404231250286102,4.8995516976901854e-08,0.0009192461147904396,9.48751676332904e-07,1999,0.0026264174708298276,13.737499,0.0006566043677074569
507,1.4503992133541033e-05,507,0.0310614854097366,4.015220156361465e-08,0.0006969981477595866,7.305214353436895e-07,1999,0.0019914232793131047,14.9375,0.0004978558198282762
508,1.3845145076629706e-05,508,0.0312279555946588,4.1027320207831515e-08,0.0006656944751739502,7.000828077252663e-07,1999,0.001901984214782715,12.012501,0.00047549605369567877
509,1.5163153875619171e-05,509,0.0327579602599144,4.7302613381816634e-08,0.0007296788971871138,7.505709618271794e-07,1999,0.0020847968491060393,11.7875,0.0005211992122765098
510,1.2597112799994648e-05,510,0.0268193073570728,4.188108704283877e-08,0.0006064799381420016,6.257567406464659e-07,1999,0.0017327998232628619,14.862499,0.00043319995581571547
511,9.475898878008591e-06,511,0.0208178032189607,3.3617471473235134e-08,0.00045620236778631806,4.811767553292157e-07,1999,0.0013034353365323375,14.487499,0.0003258588341330844
512,7.338842351600761e-06,512,0.0168696250766515,2.7737300456465164e-08,0.00035330900573171675,3.82379170105196e-07,1999,0.0010094543020906194,15.4625,0.00025236357552265484
513,5.984447398077464e-06,513,0.0146780591458082,2.4297865053313217e-08,0.00028822646709159017,3.1836489711167815e-07,1999,0.0008235041916902577,17.4875,0.00020587604792256443
514,5.342081294656964e-06,514,0.0135831236839294,2.285552902492327e-08,0.00025740073760971427,2.854661715900875e-07,1999,0.000735430678884898,13.887501,0.0001838576697212245
515,4.844896466238424e-06,515,0.0127257574349641,2.1611629819062728e-08,0.0002335400931769982,2.5990678409471e-07,1999,0.0006672574090771377,14.262501,0.00016681435226928443
516,4.351945790403988e-06,516,0.0118471644818782,2.0428027269758783e-08,0.0002099710691254586,2.34573363400159e-07,1999,0.0005999173403584532,18.912498,0.0001499793350896133
517,3.826467946055345e-06,517,0.0109973605722188,1.9016654917436423e-08,0.00018473979434929788,2.0888190022105849e-07,1999,0.0005278279838551368,19.212502,0.0001319569959637842
518,3.4071949812641837e-06,518,0.010359413921833,1.7737319168986687e-08,0.00016453444550279528,1.8862678530240373e-07,1999,0.00047009841572227226,16.9625,0.00011752460393056807
519,3.0933888410800137e-06,519,0.0098671792075037,1.6707440764207604e-08,0.00014943201676942408,1.730657572807104e-07,1999,0.0004269486193412117,17.6375,0.00010673715483530292
520,2.8035231025569374e-06,520,0.0094136595726013,1.5674615383431956e-08,0.00013549231516662985,1.590591693911847e-07,1999,0.0003871209004760853,19.587502,9.678022511902133e-05
521,2.526152684367844e-06,521,0.0090008191764354,1.4587701713253411e-08,0.00012212758883833885,1.463390475464621e-07,1999,0.0003489359681095396,20.337502,8.72339920273849e-05
522,2.2916308353160275e-06,522,0.0086757885292172,1.3523087538658274e-08,0.000110781766125001,1.362007537863974e-07,1999,0.00031651933178571714,18.2375,7.912983294642929e-05
523,2.118552174579236e-06,523,0.0084302788600325,1.2618905032013572e-08,0.00010240988922305404,1.2877605115590998e-07,1999,0.00029259968349444013,17.4875,7.314992087361003e-05
524,1.978625277843093e-06,524,0.0082360487431287,1.1784604403430876e-08,9.563124331180006e-05,1.2320275288857374e-07,1999,0.00027323212374800017,16.2125,6.830803093700004e-05
525,1.874658892120351e-06,525,0.0080953715369105,1.1090329543606003e-08,9.060328011400998e-05,1.192433387586789e-07,1999,0.0002588665146114571,15.6875,6.471662865286427e-05
526,1.831225972637185e-06,526,0.0080736018717288,1.0771485925431534e-08,8.85780100361444e-05,1.1709043690188993e-07,1999,0.00025308002867469834,17.787498,6.327000716867459e-05
527,1.866040406639513e-06,527,0.0080313263460993,1.073405986318221e-08,9.040232544066384e-05,1.1606426397747783e-07,1999,0.00025829235840189673,17.9375,6.457308960047418e-05
528,1.7621219967622892e-06,528,0.0078776953741908,1.0160314367624323e-08,8.537596295354888e-05,1.128726836441274e-07,1999,0.00024393132272442538,18.2375,6.0982830681106346e-05
529,1.6699025309208082e-06,529,0.007768356706947,9.666096367766386e-09,8.090409392025322e-05,1.1036212299586624e-07,1999,0.00023115455405786636,16.8875,5.778863851446659e-05
530,1.6208509805437643e-06,530,0.0076659559272229,9.331660777434081e-09,7.856605225242674e-05,1.0853577947500527e-07,1999,0.00022447443500693356,18.0125,5.611860875173339e-05
531,1.5297708841899291e-06,531,0.0075362450443208,8.901825054863366e-09,7.415258733090013e-05,1.0612806988774537e-07,1999,0.00021186453523114324,19.7375,5.296613380778581e-05
532,1.4916524833097355e-06,532,0.0076003763824701,8.840783216612635e-09,7.235298835439608e-05,1.0547878304123517e-07,1999,0.0002067228238697031,17.1125,5.1680705967425774e-05
533,1.6984091644189905e-06,533,0.0077518476173281,9.500173980825366e-09,8.270975376944989e-05,1.0788205884182389e-07,1999,0.00023631358219842826,16.8125,5.9078395549607065e-05
534,1.8722696495387936e-06,534,0.0081760846078395,1.0528079741334297e-08,9.149053948931396e-05,1.1123456999939665e-07,1999,0.0002614015413980399,17.4875,6.535038534950998e-05
535,4.64527465737774e-06,535,0.0147105772048234,2.448617664185804e-08,0.0002299043262610212,1.6144448977684078e-07,1999,0.0006568695036029178,13.2875,0.00016421737590072944
536,1.5392430213978514e-05,536,0.0327579043805599,8.344014901240372e-08,0.0007668848847970366,3.431844106671633e-07,1999,0.0021910996708486763,15.237499,0.0005477749177121691
537,1.3625868632516358e-05,537,0.0285686422139406,8.339715407146286e-08,0.0006796848028898239,3.1262999300452066e-07,1999,0.0019419565796852114,17.6375,0.00048548914492130285
538,1.101064117392525e-05,538,0.0232739634811878,7.46262287520949e-08,0.000549925141967833,2.657338313838409e-07,1999,0.001571214691336666,19.8875,0.0003928036728341665
539,8.839083420753013e-06,539,0.0191137231886386,6.510722272423665e-08,0.0004420033365022391,2.2560047341357858e-07,1999,0.0012628666757206833,20.712502,0.0003157166689301708
540,7.190144060587045e-06,540,0.0161190368235111,5.631314081711025e-08,0.0003598979383241385,1.9489360170155126e-07,1999,0.001028279823783253,20.337502,0.00025706995594581325
541,5.972808139631525e-06,541,0.0139821637421846,4.875860426523104e-08,0.00029921773239038885,1.7219812775692844e-07,1999,0.0008549078068296825,20.337502,0.00021372695170742063
542,5.182876975595718e-06,542,0.0127691673114895,4.336628833812029e-08,0.0002598068385850638,1.5825838772798306e-07,1999,0.0007423052531001824,18.462502,0.0001855763132750456
543,4.684814939537318e-06,543,0.0118112321943044,3.9636866233649926e-08,0.00023511693871114403,1.481381701751161e-07,1999,0.0006717626820318401,21.087502,0.00016794067050796002
544,4.013984380435431e-06,544,0.010707214474678,3.4365694290272586e-08,0.00020160774874966592,1.3581193059053478e-07,1999,0.0005760221392847598,22.4375,0.00014400553482118994
545,3.972230388171738e-06,545,0.0111731495708227,3.552538530016136e-08,0.00019992937450297177,1.3493958306298737e-07,1999,0.0005712267842942051,21.537498,0.00014280669607355127
546,4.804700438398868e-06,546,0.0120672639459371,4.242211915084226e-08,0.0002426005812594667,1.432380258847843e-07,1999,0.0006931445178841906,18.912498,0.00017328612947104766
547,4.531649210548494e-06,547,0.0116338310763239,4.0700921744019076e-08,0.0002291332057211548,1.380628873448586e-07,1999,0.0006546663020604423,20.4875,0.00016366657551511059
548,4.280264874978457e-06,548,0.0111386748030781,3.877018528442022e-08,0.0002167481288779527,1.3290980405145092e-07,1999,0.000619280368222722,21.537498,0.0001548200920556805
549,3.823049155471381e-06,549,0.0103154107928276,3.47367077324634e-08,0.0001937898778123781,1.2512973057710042e-07,1999,0.0005536853651782232,22.4375,0.0001384213412945558
550,3.3310041089862352e-06,550,0.0096250111237168,3.041897755906575e-08,0.00016890767437871546,1.1818865175428073e-07,1999,0.00048259335536775846,20.8625,0.00012064833884193961
551,4.026723672723165e-06,551,0.0116572137922048,3.90255046056609e-08,0.00020503961422946304,1.2808756366666785e-07,1999,0.0005858274692270372,20.8625,0.0001464568673067593
552,1.0529116480029188e-05,552,0.0256477482616901,1.0936972927311217e-07,0.0005403825780376792,2.07642955274423e-07,1999,0.0015439502229647978,20.037498,0.00038598755574119944
553,2.183399919886142e-05,553,0.0467157959938049,2.4576803525633295e-07,0.0011251107789576,3.311329237476457e-07,1999,0.0032146022255931427,20.9375,0.0008036505563982857
554,2.0758783648489043e-05,554,0.0437593311071395,2.490061490334483e-07,0.0010716948891058,3.1001124511931266e-07,1999,0.0030619853974451433,20.6375,0.0007654963493612858
555,2.114792187057901e-05,555,0.0462943837046623,2.680306181446213e-07,0.001094052917324,3.132684014417464e-07,1999,0.003125865478068572,20.9375,0.000781466369517143
556,3.919289883924648e-05,556,0.0988989025354385,5.247044327916228e-07,0.0020335067529231,5.266712719276256e-07,1999,0.005810019294066001,20.412498,0.0014525048235165003
557,8.421113307122141e-05,557,0.21045982837677,1.1591429256441188e-06,0.0043797851540148,1.0164271770918276e-06,1999,0.012513671868613714,19.8125,0.0031284179671534286
558,0.00016437836166005582,558,0.4962107241153717,2.237213038824848e-06,0.0085647003725171,1.9609929040598217e-06,1999,0.024470572492906004,20.4875,0.006117643123226501
559,0.0002761792857199908,559,0.7632716298103333,3.796681312451256e-06,0.0144004886969923,3.117256937912316e-06,1999,0.041144253419978,21.087502,0.0102860633549945
560,0.00015027078916318717,560,0.3771334886550903,2.100755182254943e-06,0.0078175486996769,1.6258089772236417e-06,1999,0.022335853427648288,21.3125,0.005583963356912072
561,8.076929952949286e-05,561,0.1908119618892669,1.147870307249832e-06,0.0042022340930998,8.699167324266455e-07,1999,0.012006383123142285,22.287498,0.0030015957807855713
562,5.278595199342817e-05,562,0.1198307126760482,7.596606792503735e-07,0.0027499555144459,5.762692012467596e-07,1999,0.007857015755559716,22.662498,0.001964253938889929
563,3.72275426343549e-05,563,0.0812278538942337,5.379290541895898e-07,0.0019426062935963,4.167580982539221e-07,1999,0.005550303695989429,22.662498,0.0013875759239973572
564,3.114397622994147e-05,564,0.0698012262582779,4.555382702164934e-07,0.0016283290460705,3.610444707646821e-07,1999,0.004652368703058572,22.5125,0.001163092175764643
565,3.514447234920226e-05,565,0.081051580607891,5.189599505683873e-07,0.0018415462691336,3.969147712723498e-07,1999,0.0052615607689531435,21.537498,0.0013153901922382859
566,3.771542469621636e-05,566,0.0846425145864486,5.568418828261201e-07,0.0019801394082605,4.127726924707531e-07,1999,0.005657541166458572,21.3125,0.001414385291614643
567,3.286501669208519e-05,567,0.0720272958278656,4.83085386804305e-07,0.0017284067580476,3.63591567520416e-07,1999,0.0049383050229931435,21.6875,0.0012345762557482859
568,2.644817141117528e-05,568,0.0564547441899776,3.852283043670468e-07,0.0013932909350842,3.025975559012295e-07,1999,0.0039808312430977145,22.287498,0.0009952078107744286
569,2.117067015205976e-05,569,0.0448495596647262,3.049095482765552e-07,0.0011170534417033,2.560930454365007e-07,1999,0.0031915812620094287,21.7625,0.0007978953155023572
570,1.816214353311807e-05,570,0.0384190455079078,2.5864417807497375e-07,0.0009599824552424252,2.300448329606297e-07,1999,0.002742807014978358,21.912498,0.0006857017537445895
571,2.0050869352417067e-05,571,0.0452414229512214,2.889920551751857e-07,0.0010622751433402,2.512044261493429e-07,1999,0.0030350718381148573,21.462502,0.0007587679595287143
572,2.587228664197028e-05,572,0.0565162599086761,3.700301931530703e-07,0.0013738152338191,2.988283540616976e-07,1999,0.003925186382340286,20.412498,0.0009812965955850715
573,2.3616184989805333e-05,573,0.0501761883497238,3.34321441641805e-07,0.0012560219038277,2.765752071809402e-07,1999,0.0035886340109362856,20.787498,0.0008971585027340714
574,1.9778959540417414e-05,574,0.0418554805219173,2.770165394849755e-07,0.0010534374741837,2.4459225755890657e-07,1999,0.0030098213548105717,20.712502,0.0007524553387026429
575,1.6794407201814465e-05,575,0.0349947698414325,2.315873359748366e-07,0.0008958681719377637,2.183096796670725e-07,1999,0.002559623348393611,21.537498,0.0006399058370984027
576,1.3682602912012952e-05,576,0.0284063220024108,1.859913680846148e-07,0.0007309612119570374,1.910119067360938e-07,1999,0.0020884606055915356,22.1375,0.0005221151513978839
577,1.24482703540707e-05,577,0.0267568863928318,1.6916648348797025e-07,0.0006661887746304274,1.8231285991987534e-07,1999,0.0019033964989440782,21.6125,0.00047584912473601956
578,2.7321597372065295e-05,578,0.0791164711117744,3.772463514906122e-07,0.0014677626313641,3.2670706673343375e-07,1999,0.004193607518183143,20.2625,0.0010484018795457858
579,8.65863767103292e-05,579,0.2217700332403183,1.192100057778589e-06,0.0046644089743494,8.519463108314085e-07,1999,0.013326882783855428,19.5125,0.003331720695963857
580,9.123887139139696e-05,580,0.22894848883152,1.2642515230254503e-06,0.0049186623655259,8.826514203974511e-07,1999,0.014053321044359716,19.8875,0.003513330261089929
581,7.329251820920035e-05,581,0.1735854595899582,1.0155921472687623e-06,0.0039532925002276,7.110303386070882e-07,1999,0.011295121429221715,20.2625,0.002823780357305429
582,5.232070543570444e-05,582,0.1194904819130897,7.247596727211203e-07,0.0028243961278349,5.254908046481432e-07,1999,0.008069703222385429,20.9375,0.002017425805596357
583,3.85047824238427e-05,583,0.0847195461392402,5.310487267706776e-07,0.0020808435510843,4.039441705572244e-07,1999,0.0059452672888122855,21.0125,0.0014863168222030714
584,2.882469016185496e-05,584,0.061976958066225,3.9368651982840674e-07,0.001559320371598,3.228049934023147e-07,1999,0.004455201061708572,19.962502,0.001113800265427143
585,2.26723168452736e-05,585,0.0479106344282627,3.05928523403054e-07,0.0012279455550014,2.716057565521624e-07,1999,0.0035084158714325715,20.337502,0.0008771039678581429
586,1.8381681002210826e-05,586,0.0384856984019279,2.441907156480738e-07,0.0009966169018298388,2.368678337916208e-07,1999,0.002847476862370968,19.4375,0.000711869215592742
587,1.529585279058665e-05,587,0.0318449698388576,2.005096746415802e-07,0.0008303716313093901,2.109237442482481e-07,1999,0.0023724903751696862,20.6375,0.0005931225937924216
588,1.296504524361808e-05,588,0.0270310528576374,1.678572516539134e-07,0.000704679696355015,1.9121377192732325e-07,1999,0.0020133705610143287,20.1875,0.0005033426402535822
589,1.13939213406411e-05,589,0.0239434465765953,1.4615261534345336e-07,0.0006201122887432575,1.778757052761648e-07,1999,0.0017717493964093073,20.6375,0.0004429373491023268
590,1.0591227692202663e-05,590,0.0224873181432485,1.3501323792297626e-07,0.0005773366428911686,1.71116312230879e-07,1999,0.001649533265403339,20.9375,0.00041238331635083474
591,1.0082695553137457e-05,591,0.021325534209609,1.2729165632663353e-07,0.0005504891159944236,1.661154982457447e-07,1999,0.0015728260456983533,20.6375,0.00039320651142458834
592,1.0420600119687151e-05,592,0.022775799036026,1.319961029366823e-07,0.000570058124139905,1.711803605530804e-07,1999,0.0016287374975425858,20.412498,0.00040718437438564645
593,1.1810286196123345e-05,593,0.0249137002974748,1.4730929365214254e-07,0.0006475656409747899,1.8240680788039756e-07,1999,0.001850187545642257,20.8625,0.00046254688641056424
594,1.0834542990778571e-05,594,0.0225220434367656,1.3540389431909716e-07,0.0005950139020569623,1.709333901089849e-07,1999,0.0017000397201627493,21.7625,0.0004250099300406873
595,9.549871720082592e-06,595,0.020276790484786,1.2063979681897766e-07,0.0005251677939668298,1.5886730864167478e-07,1999,0.0015004794113337994,21.2375,0.00037511985283344984
596,1.085450185200898e-05,596,0.0241547804325819,1.38113364300807e-07,0.0005983157898299396,1.7332077106857469e-07,1999,0.001709473685228399,20.1875,0.00042736842130709974
