,Unnamed: 0,Step,Runoff_All(mm/day)_Delineated_Average,DON_Pool(gN/m2)_Delineated_Average,DOC_Pool(gC/m2)_Delineated_Average,NH4_Pool(gN/m2)_Delineated_Average,NO3_Pool(gN/m2)_Delineated_Average,Condition,Criteria,Sfcwater_Temp_C
1348,1348,1348,0.03084600903093815,1.7375457286834717,64.88854217529297,0.21222655475139612,0.06111644580960274,Prefire,Meets,15.987499
1349,1349,1349,0.0706598162651062,1.7379175424575806,64.92752838134766,0.2131076902151108,0.0614800900220871,Prefire,Meets,15.0875
1350,1350,1350,0.15513625741004944,1.7382645606994631,64.96340942382811,0.21644210815429688,0.06176818907260895,Prefire,Meets,14.5625
1351,1351,1351,0.3168868124485016,1.7386080026626587,65.00380706787111,0.21768614649772644,0.06198906525969505,Prefire,Meets,16.2125
1352,1352,1352,0.4490499496459961,1.7389310598373413,65.04340362548828,0.22023305296897888,0.06215038150548935,Prefire,Meets,16.2125
1353,1353,1353,0.7947199940681458,1.7392446994781494,65.07593536376953,0.2237042933702469,0.06223466247320175,Prefire,Meets,14.112499
1354,1354,1354,0.5874425768852234,1.73957097530365,65.11476898193361,0.2240939885377884,0.06242351979017258,Prefire,Meets,15.6875
1355,1355,1355,0.2294626832008361,1.7399011850357056,65.16165924072266,0.22410303354263306,0.06263387203216553,Prefire,Meets,17.712502
1356,1356,1356,0.11784223467111588,1.740231990814209,65.20964813232422,0.2241838276386261,0.06283203512430191,Prefire,Meets,18.0125
1357,1357,1357,0.07710280269384384,1.740562081336975,65.24568939208984,0.22513018548488611,0.06294193863868712,Prefire,Meets,14.5625
1358,1358,1358,0.056762631982564926,1.7408818006515503,65.28191375732422,0.22612157464027405,0.06299307942390442,Prefire,Meets,14.7125
1359,1359,1359,0.0410207025706768,1.7411905527114868,65.32543182373047,0.2268637865781784,0.06304337829351425,Prefire,Meets,16.9625
1360,1360,1360,0.03973016142845154,1.741504430770874,65.36843872070311,0.2287994772195816,0.0631694421172142,Prefire,Meets,16.8875
1361,1361,1361,0.0603179857134819,1.7418061494827268,65.3974609375,0.2316060811281204,0.06327712535858154,Prefire,Meets,12.3125
1362,1362,1362,0.06744258850812912,1.7421016693115234,65.43177032470703,0.23212629556655884,0.06333740055561066,Prefire,Meets,14.487499
1363,1363,1363,0.04769744724035263,1.7423851490020752,65.47138977050781,0.23253050446510315,0.06339254975318909,Prefire,Meets,16.2875
1364,1364,1364,0.034936610609292984,1.742677927017212,65.50929260253906,0.2328975349664688,0.0634315013885498,Prefire,Meets,15.762501
1365,1365,1365,0.02995162457227707,1.7429561614990234,65.53907012939453,0.23423495888710025,0.06344573199748993,Prefire,Meets,12.987499
1366,1366,1366,0.027045363560318947,1.743215799331665,65.5631103515625,0.23546525835990906,0.06340599060058594,Prefire,Meets,10.8875
1367,1367,1367,0.022304706275463104,1.7434695959091189,65.59397125244139,0.23658287525177,0.06336609274148941,Prefire,Meets,14.0375
1368,1368,1368,0.018009984865784645,1.7437295913696291,65.63150024414061,0.2372318655252457,0.06334539502859116,Prefire,Meets,16.2875
1369,1369,1369,0.014628474600613115,1.743989109992981,65.66797637939453,0.2375548779964447,0.0633334219455719,Prefire,Meets,15.9125
1370,1370,1370,0.012190023437142372,1.7442444562911987,65.7020263671875,0.2376928180456161,0.06332144886255264,Prefire,Meets,15.387501
1371,1371,1371,0.01041764859110117,1.7444941997528076,65.73274993896484,0.23784761130809784,0.06330138444900513,Prefire,Meets,14.3375
1372,1372,1372,0.010825393721461296,1.7447167634963991,65.74999237060547,0.2401271164417267,0.06326945871114731,Prefire,Meets,7.5875
1373,1373,1373,0.011582477018237114,1.7449293136596682,65.7664794921875,0.2417590618133545,0.06320960819721222,Prefire,Meets,7.4375
1374,1374,1374,0.010446797125041485,1.7451303005218506,65.78857421875,0.2433006763458252,0.06315361708402634,Prefire,Meets,11.487499
1375,1375,1375,0.0091811316087842,1.7453385591506958,65.81816101074219,0.2443728744983673,0.06311261653900146,Prefire,Meets,14.7875
1376,1376,1376,0.00798777677118778,1.7455389499664309,65.85015869140625,0.2449331879615784,0.0630875676870346,Prefire,Meets,15.612499
1377,1377,1377,0.007069600746035577,1.745743989944458,65.87656402587889,0.2453095614910125,0.06306685507297516,Prefire,Meets,13.6625
1378,1378,1378,0.006540736183524132,1.7459441423416138,65.89874267578125,0.24592506885528564,0.06304782629013063,Prefire,Meets,12.1625
1379,1379,1379,0.006158566102385521,1.7461373805999756,65.91741943359375,0.2465838044881821,0.0630219578742981,Prefire,Meets,10.2125
1380,1380,1380,0.0057582510635256785,1.7463170289993286,65.93456268310547,0.2474522739648819,0.06299278140068054,Prefire,Meets,9.6125
1381,1381,1381,0.005374880507588386,1.7464903593063354,65.95556640625,0.24818675220012665,0.06296788156032562,Prefire,Meets,12.0875
1382,1382,1382,0.0055356244556605825,1.7466636896133425,65.97303009033203,0.2501082420349121,0.0629551112651825,Prefire,Meets,10.0625
1383,1383,1383,0.005859589669853449,1.7468286752700806,65.98530578613281,0.2515604496002197,0.06293419748544693,Prefire,Meets,6.0125
1384,1384,1384,0.005643966142088175,1.7469794750213623,65.99774169921875,0.2530437707901001,0.06291121989488603,Prefire,Meets,6.9125
1385,1385,1385,0.0053599756211042396,1.7471212148666382,66.01029205322266,0.2545822560787201,0.06288915127515793,Prefire,Meets,7.5125
1386,1386,1386,0.006402873434126377,1.7472592592239382,66.02047729492189,0.2586106061935425,0.06287368386983871,Prefire,Meets,4.7375
1387,1387,1387,0.007677403278648853,1.7473845481872559,66.03369903564453,0.26043814420700073,0.0628594160079956,Prefire,Meets,8.1125
1388,1388,1388,0.00745539925992489,1.7475156784057615,66.04703521728516,0.26265576481819153,0.06284771859645844,Prefire,Meets,8.2625
1389,1389,1389,0.007465725764632225,1.7476431131362915,66.05960845947266,0.2646539211273193,0.06283745914697647,Prefire,Meets,7.6625
1390,1390,1390,0.007075238041579723,1.7477674484252932,66.07535552978516,0.2661760151386261,0.06283049285411835,Prefire,Meets,10.4375
1391,1391,1391,0.006464047357439996,1.7478935718536377,66.09314727783203,0.2674458622932434,0.06282741576433183,Prefire,Meets,11.4125
1392,1392,1392,0.005923447199165821,1.748019099235535,66.11083984375,0.26846978068351746,0.0628276914358139,Prefire,Meets,11.4125
1393,1393,1393,0.005451387725770474,1.7481520175933838,66.12924194335939,0.2692277431488037,0.0628320723772049,Prefire,Meets,11.9375
1394,1394,1394,0.005059607326984406,1.7482808828353882,66.14547729492189,0.26984071731567383,0.0628380998969078,Prefire,Meets,10.6625
1395,1395,1395,0.004729907028377056,1.7484091520309448,66.162841796875,0.27026498317718506,0.06284725666046143,Prefire,Meets,11.4125
1396,1396,1396,0.0044512064196169385,1.7485404014587402,66.17751312255861,0.2706400454044342,0.06285671889781952,Prefire,Meets,9.9125
1397,1397,1397,0.004242981784045696,1.7486629486083984,66.19008636474611,0.2710958421230316,0.06286545097827911,Prefire,Meets,8.6375
1398,1398,1398,0.0042657931335270405,1.7487772703170776,66.20156097412111,0.2722739279270172,0.0628747045993805,Prefire,Meets,7.5875
1399,1399,1399,0.004351697396486998,1.7488927841186523,66.2119140625,0.2731902897357941,0.06288282573223114,Prefire,Meets,6.5375
1400,1400,1400,0.0042419438250362864,1.748999834060669,66.22158813476561,0.274038702249527,0.06288927048444748,Prefire,Meets,6.2375
1401,1401,1401,0.004062811378389597,1.7491140365600586,66.23478698730469,0.2747754752635956,0.0628972128033638,Prefire,Meets,9.6125
1402,1402,1402,0.003871722612529993,1.7492216825485232,66.24920654296875,0.275357186794281,0.06290707737207413,Prefire,Meets,10.4375
1403,1403,1403,0.0037240961100906134,1.7493268251419067,66.25817108154297,0.2760651111602783,0.06291581690311432,Prefire,Meets,5.7125
1404,1404,1404,0.003625660203397274,1.7494246959686282,66.26547241210939,0.27695849537849426,0.06292273104190826,Prefire,Meets,3.6875
1405,1405,1405,0.003539865370839834,1.74951171875,66.27299499511719,0.2779453694820404,0.06292902678251266,Prefire,Meets,4.2875
1406,1406,1406,0.003447962924838066,1.7495987415313718,66.28321838378906,0.2788830399513245,0.06293653696775436,Prefire,Meets,8.1125
1407,1407,1407,0.0033361439127475023,1.7496938705444336,66.29647064208984,0.2796133458614349,0.06294607371091843,Prefire,Meets,10.4375
1408,1408,1408,0.003219975158572197,1.7497867345809937,66.30872344970703,0.2801936566829681,0.062956802546978,Prefire,Meets,10.0625
1409,1409,1409,0.003115172265097499,1.7498787641525269,66.3218994140625,0.2806074917316437,0.06296935677528381,Prefire,Meets,10.5125
1410,1410,1410,0.003022252582013607,1.7499741315841677,66.33329010009766,0.2809154689311981,0.06298325955867767,Prefire,Meets,9.6125
1411,1411,1411,0.0029462161473929878,1.7500649690628052,66.34358978271484,0.2812050879001617,0.06299770623445511,Prefire,Meets,8.0375
1412,1412,1412,0.002874944824725389,1.7501554489135742,66.35562896728516,0.28136661648750305,0.06301359087228775,Prefire,Meets,10.1375
1413,1413,1413,0.002807469107210636,1.7502425909042358,66.36614990234375,0.2814850807189941,0.06303062289953232,Prefire,Meets,8.7875
1414,1414,1414,0.0027506030164659023,1.750329613685608,66.3756103515625,0.2815930545330048,0.0630476176738739,Prefire,Meets,8.1875
1415,1415,1415,0.0027164099738001823,1.750415563583374,66.38467407226561,0.281870037317276,0.06306514143943788,Prefire,Meets,7.2875
1416,1416,1416,0.002700305776670575,1.7505000829696655,66.39260864257811,0.2822096049785614,0.06308235973119736,Prefire,Meets,6.2375
1417,1417,1417,0.002668009139597416,1.7505807876586914,66.40199279785156,0.2824104130268097,0.06310015916824341,Prefire,Meets,8.1875
1418,1418,1418,0.002620555926114321,1.7506606578826904,66.41165924072266,0.28253886103630066,0.0631190687417984,Prefire,Meets,8.9375
1419,1419,1419,0.0025766100734472275,1.7507416009902954,66.42083740234375,0.28263694047927856,0.06313852220773697,Prefire,Meets,8.1125
1420,1420,1420,0.0025449628010392193,1.7508128881454468,66.42613983154297,0.282976895570755,0.06315577775239943,Prefire,Meets,2.1875
1421,1421,1421,0.002523487433791161,1.7508842945098877,66.43093872070311,0.2835191786289215,0.06317143142223358,Prefire,Meets,1.2124999
1422,1422,1422,0.002502725226804614,1.7509514093399048,66.43587493896484,0.2841625213623047,0.06318596750497818,Prefire,Meets,2.2624998
1423,1423,1423,0.0025097227189689875,1.7510159015655518,66.44210815429689,0.2851478457450867,0.06320052593946457,Prefire,Meets,5.0375
1424,1424,1424,0.0025158359203487635,1.751080870628357,66.44720458984375,0.2858659029006958,0.06321467459201813,Prefire,Meets,2.9375
1425,1425,1425,0.002492710715159774,1.751136302947998,66.45219421386719,0.2866140305995941,0.06322824209928513,Prefire,Meets,2.8625002
1426,1426,1426,0.002467701211571693,1.7511943578720093,66.45814514160156,0.287318617105484,0.06324209272861481,Prefire,Meets,5.5625
1427,1427,1427,0.002441815799102187,1.7512540817260742,66.46424102783203,0.2879921793937683,0.06325675547122955,Prefire,Meets,5.7125
1428,1428,1428,0.0024168742820620537,1.7513123750686646,66.47026062011719,0.288611114025116,0.06327144801616669,Prefire,Meets,5.8625
1429,1429,1429,0.002392798895016313,1.7513723373413086,66.47598266601561,0.2891952991485596,0.06328658759593964,Prefire,Meets,5.1875
1430,1430,1430,0.0023707770742475986,1.7514313459396362,66.48157501220703,0.2897488474845886,0.06330251693725586,Prefire,Meets,4.9625
1431,1431,1431,0.002359018428251148,1.751490354537964,66.48802947998047,0.2903985381126404,0.06331894546747208,Prefire,Meets,6.5375
1432,1432,1432,0.002347344532608986,1.751548409461975,66.49417877197266,0.29088690876960754,0.06333558261394501,Prefire,Meets,5.6375
1433,1433,1433,0.002332813106477261,1.751598596572876,66.49708557128906,0.2916345298290253,0.06334858387708664,Prefire,Meets,-5.0125003
1434,1434,1434,0.0023248391225934037,1.7516427040100098,66.49948120117189,0.2925326228141785,0.063358373939991,Prefire,Meets,-6.0625
1435,1435,1435,0.0023176970425993204,1.7516824007034302,66.50168609619139,0.2935207486152649,0.06336526572704315,Prefire,Meets,-7.412499400000001
1436,1436,1436,0.002309740986675024,1.7517204284667969,66.5040283203125,0.2944492697715759,0.06337086111307144,Prefire,Meets,-3.3624997000000003
1437,1437,1437,0.0023008259013295174,1.7517546415328982,66.50621795654297,0.2953855693340301,0.06337504088878633,Prefire,Meets,-3.8875002999999997
1438,1438,1438,0.0022929238621145487,1.7517855167388916,66.50808715820311,0.2963514029979706,0.06337778270244597,Prefire,Meets,-5.9874997
1439,1439,1439,0.0022836111020296808,1.7518160343170166,66.51081848144531,0.2972477972507477,0.06338075548410416,Prefire,Meets,-0.13749993
1440,1440,1440,0.002271556761115789,1.7518476247787476,66.51362609863281,0.29812857508659363,0.06338436156511308,Prefire,Meets,1.3625001
1441,1441,1441,0.0022826045751571647,1.7518818378448486,66.51823425292969,0.29936885833740234,0.0633893683552742,Prefire,Meets,5.3375
1442,1442,1442,0.0022918095346540213,1.7519159317016602,66.52210998535156,0.30021095275878906,0.06339580565690994,Prefire,Meets,4.0625
1443,1443,1443,0.002276276005432009,1.7519530057907104,66.52540588378906,0.3010285794734955,0.06340295821428299,Prefire,Meets,1.8874999
1444,1444,1444,0.0022602756507694717,1.7519906759262085,66.53008270263672,0.3017956614494324,0.06341151148080826,Prefire,Meets,5.4875
1445,1445,1445,0.002377947326749563,1.7520341873168943,66.53677368164061,0.3062344193458557,0.06342651695013046,Prefire,Meets,7.4375
1446,1446,1446,0.002511982107535005,1.7520798444747925,66.54371643066406,0.30909964442253113,0.06344375759363174,Prefire,Meets,7.5125
1447,1447,1447,0.002469168510288,1.7521276473999023,66.552001953125,0.31211650371551514,0.06346355378627777,Prefire,Meets,8.9375
1448,1448,1448,0.00242965342476964,1.752178430557251,66.55879974365234,0.31523263454437256,0.06348506361246109,Prefire,Meets,7.4375
1449,1449,1449,0.0023996992968022823,1.7522242069244385,66.56343078613281,0.3183446824550629,0.0635070726275444,Prefire,Meets,4.0625
1450,1450,1450,0.002377441851422191,1.7522708177566528,66.56745147705078,0.3213881552219391,0.06352850794792175,Prefire,Meets,2.1875
1451,1451,1451,0.002359350211918354,1.752315640449524,66.57075500488281,0.3243041038513184,0.06354835629463196,Prefire,Meets,0.38749993
1452,1452,1452,0.0023419964127242565,1.752358317375183,66.57461547851561,0.32717305421829224,0.0635678693652153,Prefire,Meets,2.1875
1453,1453,1453,0.002321796491742134,1.7524000406265259,66.57965087890625,0.330084890127182,0.06358838081359862,Prefire,Meets,4.8125
1454,1454,1454,0.0023025362752377987,1.752443790435791,66.58357238769531,0.3329477608203888,0.0636085495352745,Prefire,Meets,2.2624998
1455,1455,1455,0.002283853245899081,1.7524927854537964,66.58868408203125,0.33586281538009644,0.06363030523061752,Prefire,Meets,5.3375
1456,1456,1456,0.002304400084540248,1.7525399923324585,66.59506225585939,0.3394975364208221,0.06365355849266052,Prefire,Meets,6.7625
1457,1457,1457,0.0023526337463408713,1.752588987350464,66.60147094726561,0.3430356681346893,0.06367835402488707,Prefire,Meets,6.5375
1458,1458,1458,0.0023601241409778595,1.7526359558105469,66.60528564453125,0.34608957171440125,0.0637015849351883,Prefire,Meets,1.0625
1459,1459,1459,0.002341776620596648,1.7526830434799194,66.60955047607422,0.34909969568252563,0.06372436136007309,Prefire,Meets,2.8625002
1460,1460,1460,0.002326391171664,1.752732515335083,66.61482238769531,0.3522278666496277,0.0637483224272728,Prefire,Meets,5.1875
1461,1461,1461,0.0023114571813493967,1.752779841423035,66.61927032470703,0.3552457690238953,0.06377212703227997,Prefire,Meets,3.1625
1462,1462,1462,0.0022926556412130594,1.752827763557434,66.62400054931639,0.3582688271999359,0.06379660964012146,Prefire,Meets,4.2125
1463,1463,1463,0.002381469588726759,1.7528773546218872,66.63088989257811,0.3628790974617005,0.06382224708795547,Prefire,Meets,6.6875
1464,1464,1464,0.0024850149638950825,1.752924561500549,66.63449096679689,0.3659783899784088,0.06384576857089996,Prefire,Meets,0.08749986
1465,1465,1465,0.002468305407091975,1.752968430519104,66.63700103759766,0.3687433004379273,0.06386446952819824,Prefire,Meets,-5.4624996
1466,1466,1466,0.002453490626066923,1.75300931930542,66.63973999023439,0.37136539816856384,0.06388148665428163,Prefire,Meets,-1.5625
1467,1467,1467,0.002443864243105054,1.7530533075332642,66.64487457275389,0.374226838350296,0.06389985233545302,Prefire,Meets,4.8875
1468,1468,1468,0.0024298983626067643,1.7530959844589231,66.64919281005861,0.3769426345825195,0.06391901522874832,Prefire,Meets,3.1625
1469,1469,1469,0.002405508188530803,1.7531390190124512,66.65327453613281,0.3796590268611908,0.06393804401159286,Prefire,Meets,2.7875
1470,1470,1470,0.00238434923812747,1.7531800270080566,66.65677642822266,0.3823074102401733,0.06395671516656876,Prefire,Meets,0.91250014
1471,1471,1471,0.0024868231266736984,1.7532246112823486,66.66205596923828,0.3864833712577821,0.06397636979818344,Prefire,Meets,4.7375
1472,1472,1472,0.002598065417259932,1.7532683610916138,66.66634368896484,0.38933265209198,0.06399653851985931,Prefire,Meets,3.2375002
1473,1473,1473,0.002565332455560565,1.7533129453659058,66.67028045654297,0.3921323418617249,0.06401623040437697,Prefire,Meets,1.6625001
1474,1474,1474,0.002536344574764371,1.7533574104309082,66.67421722412111,0.3948878943920136,0.06403544545173645,Prefire,Meets,1.7375001
1475,1475,1475,0.0025120307691395287,1.7534053325653076,66.67929840087889,0.3977767825126648,0.06405599415302278,Prefire,Meets,4.5125
1476,1476,1476,0.002487195655703545,1.7534451484680176,66.68349456787111,0.40058210492134094,0.0640765130519867,Prefire,Meets,2.9375
1477,1477,1477,0.002458692993968725,1.7534924745559692,66.68782043457031,0.4033806025981903,0.06409765779972076,Prefire,Meets,2.9375
1478,1478,1478,0.0024298906791955233,1.753532886505127,66.69290924072266,0.40621182322502136,0.06411956995725633,Prefire,Meets,4.2875
1479,1479,1479,0.0024102546740323305,1.7535789012908936,66.69924163818361,0.4092787802219391,0.06414312869310379,Prefire,Meets,6.5375
1480,1480,1480,0.0023913164623081684,1.7536256313323977,66.70431518554689,0.4122188687324524,0.06416749954223633,Prefire,Meets,4.3625
1481,1481,1481,0.0023624387104064226,1.7536731958389282,66.70981597900389,0.4152121841907501,0.06419293582439423,Prefire,Meets,5.7125
1482,1482,1482,0.002335802651941777,1.7537193298339844,66.71434020996094,0.4181915819644928,0.06421876698732376,Prefire,Meets,3.7625
1483,1483,1483,0.0023163529112935066,1.7537620067596436,66.71758270263672,0.42101603746414185,0.06424272805452348,Prefire,Meets,-0.5124999
1484,1484,1484,0.0022973031736910343,1.7538037300109863,66.72206878662111,0.42385756969451904,0.06426721066236496,Prefire,Meets,4.2125
1485,1485,1485,0.002393835922703147,1.7538533210754397,66.72899627685547,0.42843347787857056,0.0642939954996109,Prefire,Meets,7.0625
1486,1486,1486,0.0024979133158922195,1.7538982629776,66.73553466796875,0.4316083788871765,0.06432191282510757,Prefire,Meets,6.2375
1487,1487,1487,0.0024649882689118385,1.7539459466934204,66.73918151855469,0.434630811214447,0.06434782594442368,Prefire,Meets,0.3125
1488,1488,1488,0.002444092417135835,1.753990888595581,66.74202728271484,0.43744727969169617,0.06437058746814728,Prefire,Meets,-1.9375
1489,1489,1489,0.0024200857151299715,1.7540335655212402,66.74648284912111,0.440272718667984,0.06439436227083206,Prefire,Meets,3.6875
1490,1490,1490,0.0024477210827171803,1.7540782690048218,66.75257873535156,0.4438842535018921,0.0644192099571228,Prefire,Meets,5.8625
1491,1491,1491,0.0024769967421889305,1.7541221380233765,66.75691223144531,0.4468076527118683,0.06444393843412399,Prefire,Meets,2.7125
1492,1492,1492,0.002450495958328247,1.7541673183441162,66.76038360595703,0.4495972096920013,0.06446687877178192,Prefire,Meets,-0.0625
1493,1493,1493,0.0024300760123878717,1.7542072534561155,66.76316070556639,0.4522207975387573,0.06448764353990555,Prefire,Meets,-1.9375
1494,1494,1494,0.002410037675872445,1.7542470693588257,66.76652526855469,0.4547674655914306,0.06450758129358293,Prefire,Meets,0.3125
1495,1495,1495,0.0023911250755190854,1.7542823553085327,66.76886749267578,0.4571713209152222,0.06452564895153046,Prefire,Meets,-2.5375001
1496,1496,1496,0.00237760366871953,1.754316329956055,66.77075958251953,0.4593372046947479,0.06453997641801834,Prefire,Meets,-6.5874996
1497,1497,1497,0.002364380052313209,1.7543495893478394,66.77304077148439,0.4614225625991821,0.06455366313457489,Prefire,Meets,-2.4624999
1498,1498,1498,0.0023457971401512623,1.754382848739624,66.7764892578125,0.4635297656059265,0.06456773728132248,Prefire,Meets,1.5874999
1499,1499,1499,0.0023224197793751955,1.754414439201355,66.78047943115234,0.4657113254070282,0.06458381563425064,Prefire,Meets,3.7625
1500,1500,1500,0.0024537541903555393,1.7544543743133545,66.78623962402344,0.469918966293335,0.06460150331258774,Prefire,Meets,5.9375
1501,1501,1501,0.002604625187814236,1.7544935941696167,66.79061889648439,0.4724156558513642,0.06462066620588303,Prefire,Meets,4.0625
1502,1502,1502,0.002563555259257555,1.7545331716537476,66.79471588134766,0.4749319851398468,0.0646403431892395,Prefire,Meets,2.7125
1503,1503,1503,0.002525413874536753,1.7545732259750366,66.79930114746094,0.4774958789348602,0.06466083228588104,Prefire,Meets,3.8375
1504,1504,1504,0.0026526949368417267,1.7546210289001465,66.80599975585939,0.4818421602249146,0.06468318402767181,Prefire,Meets,6.9125
1505,1505,1505,0.0027876552194356927,1.754667043685913,66.81242370605469,0.4847388565540314,0.06470724195241928,Prefire,Meets,6.3875
1506,1506,1506,0.003675979096442461,1.7547247409820557,66.82346343994139,0.4885435700416565,0.06472841650247574,Prefire,Meets,9.0875
1507,1507,1507,0.005102511961013079,1.754779577255249,66.83435821533203,0.4873382449150085,0.06475188583135605,Prefire,Meets,9.2375
1508,1508,1508,0.004715611226856709,1.7548413276672363,66.84282684326172,0.4859586954116821,0.0647764503955841,Prefire,Meets,7.1375
1509,1509,1509,0.004401454236358404,1.7549010515213013,66.85243988037111,0.4843341112136841,0.0648026317358017,Prefire,Meets,8.1125
1510,1510,1510,0.004228140693157911,1.7549666166305542,66.86145782470703,0.4829140603542328,0.06483025848865509,Prefire,Meets,7.4375
1511,1511,1511,0.004141110926866531,1.7550218105316162,66.86570739746094,0.4817502200603485,0.06485474109649657,Prefire,Meets,-0.28750014
1512,1512,1512,0.0040016863495111465,1.7550766468048096,66.87111663818361,0.4806010127067566,0.06487789005041122,Prefire,Meets,2.9375
